,Location,SessionId,Version,Level,matchId,groupId,clientId,Grade,Gender,Number.Older.Siblings,Number.Younger.Siblings,payoff,PlayerName,seekIsland,seekTime,hideIsland,hideTime
523,LF,d5s1,Kinder,1,11,0,5,1,Female,0,2,0,Farmer,N/A,N/A,3,8785
524,LF,d5s1,Kinder,1,11,0,7,1,Female,1,0,3,Pirate,3,7954,N/A,N/A
525,LF,d5s1,Kinder,1,11,1,1,1,Male,1,0,8,Pirate,8,37593,N/A,N/A
526,LF,d5s1,Kinder,1,11,1,2,1,Female,0,0,0,Farmer,N/A,N/A,8,12791
527,LF,d5s1,Kinder,1,11,2,0,1,Male,0,2,8,Farmer,N/A,N/A,8,7105
528,LF,d5s1,Kinder,1,11,2,4,1,Female,0,1,0,Pirate,4,5094,N/A,N/A
529,LF,d5s1,Kinder,1,11,3,3,1,Male,1,0,0,Farmer,N/A,N/A,8,16122
530,LF,d5s1,Kinder,1,11,3,8,1,Female,2,0,8,Pirate,8,13746,N/A,N/A
531,LF,d5s1,Kinder,1,11,4,6,1,Male,0,1,0,Farmer,N/A,N/A,8,10174
532,LF,d5s1,Kinder,1,11,4,11,1,Male,1,0,8,Pirate,8,1109,N/A,N/A
533,LF,d5s1,Kinder,1,11,5,9,1,Male,3+,2,0,Pirate,8,7061,N/A,N/A
534,LF,d5s1,Kinder,1,11,5,10,1,Male,1,0,4,Farmer,N/A,N/A,4,9879
535,LF,d5s1,Kinder,1,12,0,5,1,Female,0,2,0,Pirate,4,12012,N/A,N/A
536,LF,d5s1,Kinder,1,12,0,7,1,Female,1,0,3,Farmer,N/A,N/A,3,6970
537,LF,d5s1,Kinder,1,12,1,1,1,Male,1,0,8,Farmer,N/A,N/A,8,14980
538,LF,d5s1,Kinder,1,12,1,2,1,Female,0,0,0,Pirate,4,54838,N/A,N/A
539,LF,d5s1,Kinder,1,12,2,0,1,Male,0,2,4,Pirate,4,15445,N/A,N/A
540,LF,d5s1,Kinder,1,12,2,4,1,Female,0,1,0,Farmer,N/A,N/A,4,13329
541,LF,d5s1,Kinder,1,12,3,3,1,Male,1,0,3,Pirate,3,1269,N/A,N/A
542,LF,d5s1,Kinder,1,12,3,8,1,Female,2,0,0,Farmer,N/A,N/A,3,16720
543,LF,d5s1,Kinder,1,12,4,6,1,Male,0,1,0,Pirate,8,12528,N/A,N/A
544,LF,d5s1,Kinder,1,12,4,11,1,Male,1,0,4,Farmer,N/A,N/A,4,7571
545,LF,d5s1,Kinder,1,12,5,9,1,Male,3+,2,0,Farmer,N/A,N/A,3,17293
546,LF,d5s1,Kinder,1,12,5,10,1,Male,1,0,3,Pirate,3,16952,N/A,N/A
547,LF,d5s1,Kinder,1,13,0,5,1,Female,0,2,8,Farmer,N/A,N/A,8,4942
548,LF,d5s1,Kinder,1,13,0,7,1,Female,1,0,0,Pirate,4,9275,N/A,N/A
549,LF,d5s1,Kinder,1,13,1,1,1,Male,1,0,0,Pirate,3,8705,N/A,N/A
550,LF,d5s1,Kinder,1,13,1,2,1,Female,0,0,4,Farmer,N/A,N/A,4,13535
551,LF,d5s1,Kinder,1,13,2,0,1,Male,0,2,8,Farmer,N/A,N/A,8,8297
552,LF,d5s1,Kinder,1,13,2,4,1,Female,0,1,0,Pirate,3,8391,N/A,N/A
553,LF,d5s1,Kinder,1,13,3,3,1,Male,1,0,8,Farmer,N/A,N/A,8,2521
554,LF,d5s1,Kinder,1,13,3,8,1,Female,2,0,0,Pirate,4,11957,N/A,N/A
555,LF,d5s1,Kinder,1,13,4,6,1,Male,0,1,8,Farmer,N/A,N/A,8,8436
556,LF,d5s1,Kinder,1,13,4,11,1,Male,1,0,0,Pirate,3,7527,N/A,N/A
557,LF,d5s1,Kinder,1,13,5,9,1,Male,3+,2,0,Pirate,3,10761,N/A,N/A
558,LF,d5s1,Kinder,1,13,5,10,1,Male,1,0,4,Farmer,N/A,N/A,4,20062
559,LF,d6s1,Kinder,1,2,0,2,1,Female,1,1,0,Farmer,N/A,N/A,8,17857
560,LF,d6s1,Kinder,1,2,0,3,1,Female,0,0,8,Pirate,8,11250,N/A,N/A
561,LF,d6s1,Kinder,1,2,1,1,1,Female,1,2,8,Pirate,8,15219,N/A,N/A
562,LF,d6s1,Kinder,1,2,1,7,1,Female,0,0,0,Farmer,N/A,N/A,8,5826
563,LF,d6s1,Kinder,1,2,2,0,1,Male,0,1,8,Farmer,N/A,N/A,8,5190
564,LF,d6s1,Kinder,1,2,2,6,1,Male,0,1,0,Pirate,4,4682,N/A,N/A
565,LF,d6s1,Kinder,1,2,3,8,1,Female,2,2,8,Farmer,N/A,N/A,8,5847
566,LF,d6s1,Kinder,1,2,3,10,1,Male,1,0,0,Pirate,4,8947,N/A,N/A
567,LF,d6s1,Kinder,1,2,4,5,2,Male,1,2,0,Farmer,N/A,N/A,3,14814
568,LF,d6s1,Kinder,1,2,4,9,1,Male,0,0,3,Pirate,3,5365,N/A,N/A
569,LF,d6s1,Kinder,1,2,5,4,1,Male,1,0,8,Pirate,8,15464,N/A,N/A
570,LF,d6s1,Kinder,1,2,5,11,1,Male,0,0,0,Farmer,N/A,N/A,8,5187
571,LF,d6s1,Kinder,1,3,0,2,1,Female,1,1,8,Pirate,8,4467,N/A,N/A
572,LF,d6s1,Kinder,1,3,0,3,1,Female,0,0,0,Farmer,N/A,N/A,8,19420
573,LF,d6s1,Kinder,1,3,1,1,1,Female,1,2,3,Farmer,N/A,N/A,3,33532
574,LF,d6s1,Kinder,1,3,1,7,1,Female,0,0,0,Pirate,8,11318,N/A,N/A
575,LF,d6s1,Kinder,1,3,2,0,1,Male,0,1,8,Pirate,8,3068,N/A,N/A
576,LF,d6s1,Kinder,1,3,2,6,1,Male,0,1,0,Farmer,N/A,N/A,8,29830
577,LF,d6s1,Kinder,1,3,3,8,1,Female,2,2,8,Pirate,8,18055,N/A,N/A
578,LF,d6s1,Kinder,1,3,3,10,1,Male,1,0,0,Farmer,N/A,N/A,8,8452
579,LF,d6s1,Kinder,1,3,4,5,2,Male,1,2,0,Pirate,8,35204,N/A,N/A
580,LF,d6s1,Kinder,1,3,4,9,1,Male,0,0,3,Farmer,N/A,N/A,3,10744
581,LF,d6s1,Kinder,1,3,5,4,1,Male,1,0,4,Farmer,N/A,N/A,4,15169
582,LF,d6s1,Kinder,1,3,5,11,1,Male,0,0,0,Pirate,8,2892,N/A,N/A
583,LF,d6s1,Kinder,1,4,0,2,1,Female,1,1,0,Farmer,N/A,N/A,4,11902
584,LF,d6s1,Kinder,1,4,0,3,1,Female,0,0,4,Pirate,4,7540,N/A,N/A
585,LF,d6s1,Kinder,1,4,1,1,1,Female,1,2,0,Pirate,4,19532,N/A,N/A
586,LF,d6s1,Kinder,1,4,1,7,1,Female,0,0,8,Farmer,N/A,N/A,8,8853
587,LF,d6s1,Kinder,1,4,2,0,1,Male,0,1,8,Farmer,N/A,N/A,8,21804
588,LF,d6s1,Kinder,1,4,2,6,1,Male,0,1,0,Pirate,4,13639,N/A,N/A
589,LF,d6s1,Kinder,1,4,3,8,1,Female,2,2,4,Farmer,N/A,N/A,4,11574
590,LF,d6s1,Kinder,1,4,3,10,1,Male,1,0,0,Pirate,3,6465,N/A,N/A
591,LF,d6s1,Kinder,1,4,4,5,2,Male,1,2,3,Farmer,N/A,N/A,3,24626
592,LF,d6s1,Kinder,1,4,4,9,1,Male,0,0,0,Pirate,8,4079,N/A,N/A
593,LF,d6s1,Kinder,1,4,5,4,1,Male,1,0,0,Pirate,4,17704,N/A,N/A
594,LF,d6s1,Kinder,1,4,5,11,1,Male,0,0,8,Farmer,N/A,N/A,8,15732
595,LF,d6s1,Kinder,1,5,0,2,1,Female,1,1,4,Pirate,4,8928,N/A,N/A
596,LF,d6s1,Kinder,1,5,0,3,1,Female,0,0,0,Farmer,N/A,N/A,4,21601
597,LF,d6s1,Kinder,1,5,1,1,1,Female,1,2,0,Farmer,N/A,N/A,4,12609
598,LF,d6s1,Kinder,1,5,1,7,1,Female,0,0,4,Pirate,4,49737,N/A,N/A
599,LF,d6s1,Kinder,1,5,2,0,1,Male,0,1,0,Pirate,8,5154,N/A,N/A
600,LF,d6s1,Kinder,1,5,2,6,1,Male,0,1,4,Farmer,N/A,N/A,4,54764
601,LF,d6s1,Kinder,1,5,3,8,1,Female,2,2,0,Pirate,4,6114,N/A,N/A
602,LF,d6s1,Kinder,1,5,3,10,1,Male,1,0,3,Farmer,N/A,N/A,3,5632
603,LF,d6s1,Kinder,1,5,4,5,2,Male,1,2,0,Pirate,4,5766,N/A,N/A
604,LF,d6s1,Kinder,1,5,4,9,1,Male,0,0,8,Farmer,N/A,N/A,8,5325
605,LF,d6s1,Kinder,1,5,5,4,1,Male,1,0,8,Farmer,N/A,N/A,8,29012
606,LF,d6s1,Kinder,1,5,5,11,1,Male,0,0,0,Pirate,3,5168,N/A,N/A
607,LF,d6s1,Kinder,1,6,0,2,1,Female,1,1,0,Farmer,N/A,N/A,3,11483
608,LF,d6s1,Kinder,1,6,0,3,1,Female,0,0,3,Pirate,3,12200,N/A,N/A
609,LF,d6s1,Kinder,1,6,1,1,1,Female,1,2,0,Pirate,3,18813,N/A,N/A
610,LF,d6s1,Kinder,1,6,1,7,1,Female,0,0,8,Farmer,N/A,N/A,8,4894
611,LF,d6s1,Kinder,1,6,2,0,1,Male,0,1,8,Farmer,N/A,N/A,8,8117
612,LF,d6s1,Kinder,1,6,2,6,1,Male,0,1,0,Pirate,4,16173,N/A,N/A
613,LF,d6s1,Kinder,1,6,3,8,1,Female,2,2,3,Farmer,N/A,N/A,3,10342
614,LF,d6s1,Kinder,1,6,3,10,1,Male,1,0,0,Pirate,8,7959,N/A,N/A
615,LF,d6s1,Kinder,1,6,4,5,2,Male,1,2,8,Farmer,N/A,N/A,8,13969
616,LF,d6s1,Kinder,1,6,4,9,1,Male,0,0,0,Pirate,4,4569,N/A,N/A
617,LF,d6s1,Kinder,1,6,5,4,1,Male,1,0,0,Pirate,8,7814,N/A,N/A
618,LF,d6s1,Kinder,1,6,5,11,1,Male,0,0,4,Farmer,N/A,N/A,4,8525
619,LF,d6s1,Kinder,1,7,0,2,1,Female,1,1,0,Pirate,8,8028,N/A,N/A
620,LF,d6s1,Kinder,1,7,0,3,1,Female,0,0,3,Farmer,N/A,N/A,3,11737
621,LF,d6s1,Kinder,1,7,1,1,1,Female,1,2,8,Farmer,N/A,N/A,8,17173
622,LF,d6s1,Kinder,1,7,1,7,1,Female,0,0,0,Pirate,4,14181,N/A,N/A
623,LF,d6s1,Kinder,1,7,2,0,1,Male,0,1,0,Pirate,3,5754,N/A,N/A
624,LF,d6s1,Kinder,1,7,2,6,1,Male,0,1,4,Farmer,N/A,N/A,4,10527
625,LF,d6s1,Kinder,1,7,3,8,1,Female,2,2,0,Pirate,4,33982,N/A,N/A
626,LF,d6s1,Kinder,1,7,3,10,1,Male,1,0,8,Farmer,N/A,N/A,8,13386
627,LF,d6s1,Kinder,1,7,4,5,2,Male,1,2,0,Pirate,3,11532,N/A,N/A
628,LF,d6s1,Kinder,1,7,4,9,1,Male,0,0,8,Farmer,N/A,N/A,8,4294
629,LF,d6s1,Kinder,1,7,5,4,1,Male,1,0,0,Farmer,N/A,N/A,8,8497
630,LF,d6s1,Kinder,1,7,5,11,1,Male,0,0,8,Pirate,8,7005,N/A,N/A
631,LF,d6s1,Kinder,1,8,0,2,1,Female,1,1,0,Farmer,N/A,N/A,8,5994
632,LF,d6s1,Kinder,1,8,0,3,1,Female,0,0,8,Pirate,8,4344,N/A,N/A
633,LF,d6s1,Kinder,1,8,1,1,1,Female,1,2,0,Pirate,8,18579,N/A,N/A
634,LF,d6s1,Kinder,1,8,1,7,1,Female,0,0,4,Farmer,N/A,N/A,4,3460
635,LF,d6s1,Kinder,1,8,2,0,1,Male,0,1,8,Farmer,N/A,N/A,8,10059
636,LF,d6s1,Kinder,1,8,2,6,1,Male,0,1,0,Pirate,4,3803,N/A,N/A
637,LF,d6s1,Kinder,1,8,3,8,1,Female,2,2,0,Farmer,N/A,N/A,8,5788
638,LF,d6s1,Kinder,1,8,3,10,1,Male,1,0,8,Pirate,8,13980,N/A,N/A
639,LF,d6s1,Kinder,1,8,4,5,2,Male,1,2,3,Farmer,N/A,N/A,3,16469
640,LF,d6s1,Kinder,1,8,4,9,1,Male,0,0,0,Pirate,8,7313,N/A,N/A
641,LF,d6s1,Kinder,1,8,5,4,1,Male,1,0,3,Pirate,3,7212,N/A,N/A
642,LF,d6s1,Kinder,1,8,5,11,1,Male,0,0,0,Farmer,N/A,N/A,3,17123
643,LF,d6s1,Kinder,1,9,0,2,1,Female,1,1,0,Pirate,4,7335,N/A,N/A
644,LF,d6s1,Kinder,1,9,0,3,1,Female,0,0,8,Farmer,N/A,N/A,8,24173
645,LF,d6s1,Kinder,1,9,1,1,1,Female,1,2,0,Farmer,N/A,N/A,3,13281
646,LF,d6s1,Kinder,1,9,1,7,1,Female,0,0,3,Pirate,3,7388,N/A,N/A
647,LF,d6s1,Kinder,1,9,2,0,1,Male,0,1,0,Pirate,8,10584,N/A,N/A
648,LF,d6s1,Kinder,1,9,2,6,1,Male,0,1,4,Farmer,N/A,N/A,4,5047
649,LF,d6s1,Kinder,1,9,3,8,1,Female,2,2,0,Pirate,4,9736,N/A,N/A
650,LF,d6s1,Kinder,1,9,3,10,1,Male,1,0,3,Farmer,N/A,N/A,3,5757
651,LF,d6s1,Kinder,1,9,4,5,2,Male,1,2,8,Pirate,8,1297,N/A,N/A
652,LF,d6s1,Kinder,1,9,4,9,1,Male,0,0,0,Farmer,N/A,N/A,8,5143
653,LF,d6s1,Kinder,1,9,5,4,1,Male,1,0,0,Farmer,N/A,N/A,3,13863
654,LF,d6s1,Kinder,1,9,5,11,1,Male,0,0,3,Pirate,3,2578,N/A,N/A
655,LF,d6s1,Kinder,1,10,0,2,1,Female,1,1,8,Farmer,N/A,N/A,8,7602
656,LF,d6s1,Kinder,1,10,0,3,1,Female,0,0,0,Pirate,3,21581,N/A,N/A
657,LF,d6s1,Kinder,1,10,1,1,1,Female,1,2,0,Pirate,8,17172,N/A,N/A
658,LF,d6s1,Kinder,1,10,1,7,1,Female,0,0,3,Farmer,N/A,N/A,3,7842
659,LF,d6s1,Kinder,1,10,2,0,1,Male,0,1,8,Farmer,N/A,N/A,8,8737
660,LF,d6s1,Kinder,1,10,2,6,1,Male,0,1,0,Pirate,3,4985,N/A,N/A
661,LF,d6s1,Kinder,1,10,3,8,1,Female,2,2,4,Farmer,N/A,N/A,4,33489
662,LF,d6s1,Kinder,1,10,3,10,1,Male,1,0,0,Pirate,3,8555,N/A,N/A
663,LF,d6s1,Kinder,1,10,4,5,2,Male,1,2,8,Farmer,N/A,N/A,8,28126
664,LF,d6s1,Kinder,1,10,4,9,1,Male,0,0,0,Pirate,4,6885,N/A,N/A
665,LF,d6s1,Kinder,1,10,5,4,1,Male,1,0,8,Pirate,8,7238,N/A,N/A
666,LF,d6s1,Kinder,1,10,5,11,1,Male,0,0,0,Farmer,N/A,N/A,8,5343
667,LF,d6s1,Kinder,1,11,0,2,1,Female,1,1,8,Pirate,8,7125,N/A,N/A
668,LF,d6s1,Kinder,1,11,0,3,1,Female,0,0,0,Farmer,N/A,N/A,8,14185
669,LF,d6s1,Kinder,1,11,1,1,1,Female,1,2,4,Farmer,N/A,N/A,4,10598
670,LF,d6s1,Kinder,1,11,1,7,1,Female,0,0,0,Pirate,3,7133,N/A,N/A
671,LF,d6s1,Kinder,1,11,2,0,1,Male,0,1,0,Pirate,8,4570,N/A,N/A
672,LF,d6s1,Kinder,1,11,2,6,1,Male,0,1,4,Farmer,N/A,N/A,4,5303
673,LF,d6s1,Kinder,1,11,3,8,1,Female,2,2,0,Pirate,8,64747,N/A,N/A
674,LF,d6s1,Kinder,1,11,3,10,1,Male,1,0,4,Farmer,N/A,N/A,4,8112
675,LF,d6s1,Kinder,1,11,4,5,2,Male,1,2,0,Pirate,4,13266,N/A,N/A
676,LF,d6s1,Kinder,1,11,4,9,1,Male,0,0,8,Farmer,N/A,N/A,8,9600
677,LF,d6s1,Kinder,1,11,5,4,1,Male,1,0,4,Farmer,N/A,N/A,4,6742
678,LF,d6s1,Kinder,1,11,5,11,1,Male,0,0,0,Pirate,8,2110,N/A,N/A
679,LF,d6s1,Kinder,1,12,0,2,1,Female,1,1,4,Farmer,N/A,N/A,4,5209
680,LF,d6s1,Kinder,1,12,0,3,1,Female,0,0,0,Pirate,8,8968,N/A,N/A
681,LF,d6s1,Kinder,1,12,1,1,1,Female,1,2,0,Pirate,4,10368,N/A,N/A
682,LF,d6s1,Kinder,1,12,1,7,1,Female,0,0,3,Farmer,N/A,N/A,3,13289
683,LF,d6s1,Kinder,1,12,2,0,1,Male,0,1,8,Farmer,N/A,N/A,8,4580
684,LF,d6s1,Kinder,1,12,2,6,1,Male,0,1,0,Pirate,3,4512,N/A,N/A
685,LF,d6s1,Kinder,1,12,3,8,1,Female,2,2,0,Farmer,N/A,N/A,3,17653
686,LF,d6s1,Kinder,1,12,3,10,1,Male,1,0,3,Pirate,3,10499,N/A,N/A
687,LF,d6s1,Kinder,1,12,4,5,2,Male,1,2,0,Farmer,N/A,N/A,4,8297
688,LF,d6s1,Kinder,1,12,4,9,1,Male,0,0,4,Pirate,4,11131,N/A,N/A
689,LF,d6s1,Kinder,1,12,5,4,1,Male,1,0,8,Pirate,8,8878,N/A,N/A
690,LF,d6s1,Kinder,1,12,5,11,1,Male,0,0,0,Farmer,N/A,N/A,8,9025
691,LF,d6s1,Kinder,1,13,0,2,1,Female,1,1,8,Pirate,8,16548,N/A,N/A
692,LF,d6s1,Kinder,1,13,0,3,1,Female,0,0,0,Farmer,N/A,N/A,8,19046
693,LF,d6s1,Kinder,1,13,1,1,1,Female,1,2,0,Farmer,N/A,N/A,8,8907
694,LF,d6s1,Kinder,1,13,1,7,1,Female,0,0,8,Pirate,8,51934,N/A,N/A
695,LF,d6s1,Kinder,1,13,2,0,1,Male,0,1,0,Pirate,8,9559,N/A,N/A
696,LF,d6s1,Kinder,1,13,2,6,1,Male,0,1,4,Farmer,N/A,N/A,4,7765
697,LF,d6s1,Kinder,1,13,3,8,1,Female,2,2,0,Pirate,4,14784,N/A,N/A
698,LF,d6s1,Kinder,1,13,3,10,1,Male,1,0,8,Farmer,N/A,N/A,8,4185
699,LF,d6s1,Kinder,1,13,4,5,2,Male,1,2,0,Pirate,3,11938,N/A,N/A
700,LF,d6s1,Kinder,1,13,4,9,1,Male,0,0,8,Farmer,N/A,N/A,8,11143
701,LF,d6s1,Kinder,1,13,5,4,1,Male,1,0,8,Farmer,N/A,N/A,8,5191
702,LF,d6s1,Kinder,1,13,5,11,1,Male,0,0,0,Pirate,4,12123,N/A,N/A
703,LF,d6s2,Kinder,1,2,0,3,0,Male,3+,0,0,Farmer,N/A,N/A,8,82123
704,LF,d6s2,Kinder,1,2,0,9,0,Male,0,1,8,Pirate,8,10954,N/A,N/A
705,LF,d6s2,Kinder,1,2,1,0,0,Female,0,1,4,Farmer,N/A,N/A,4,7501
706,LF,d6s2,Kinder,1,2,1,7,0,Female,0,0,0,Pirate,8,71932,N/A,N/A
707,LF,d6s2,Kinder,1,2,2,5,0,Male,2,0,4,Farmer,N/A,N/A,4,93190
708,LF,d6s2,Kinder,1,2,2,8,0,Male,1,0,0,Pirate,3,8439,N/A,N/A
709,LF,d6s2,Kinder,1,2,3,4,0,Male,0,0,0,Farmer,N/A,N/A,8,89554
710,LF,d6s2,Kinder,1,2,3,6,0,Female,2,1,8,Pirate,8,21437,N/A,N/A
711,LF,d6s2,Kinder,1,2,4,1,0,Female,0,0,0,Pirate,3,13603,N/A,N/A
712,LF,d6s2,Kinder,1,2,4,2,0,Female,0,0,4,Farmer,N/A,N/A,4,85945
713,LF,d6s2,Kinder,1,3,0,3,0,Male,3+,0,0,Pirate,8,22265,N/A,N/A
714,LF,d6s2,Kinder,1,3,0,9,0,Male,0,1,4,Farmer,N/A,N/A,4,37470
715,LF,d6s2,Kinder,1,3,1,0,0,Female,0,1,0,Pirate,4,2641,N/A,N/A
716,LF,d6s2,Kinder,1,3,1,7,0,Female,0,0,8,Farmer,N/A,N/A,8,8298
717,LF,d6s2,Kinder,1,3,2,5,0,Male,2,0,0,Pirate,3,15703,N/A,N/A
718,LF,d6s2,Kinder,1,3,2,8,0,Male,1,0,8,Farmer,N/A,N/A,8,16063
719,LF,d6s2,Kinder,1,3,3,4,0,Male,0,0,0,Pirate,3,97126,N/A,N/A
720,LF,d6s2,Kinder,1,3,3,6,0,Female,2,1,4,Farmer,N/A,N/A,4,18352
721,LF,d6s2,Kinder,1,3,4,1,0,Female,0,0,8,Farmer,N/A,N/A,8,14716
722,LF,d6s2,Kinder,1,3,4,2,0,Female,0,0,0,Pirate,3,10663,N/A,N/A
723,LF,d6s2,Kinder,1,4,0,3,0,Male,3+,0,3,Farmer,N/A,N/A,3,12689
724,LF,d6s2,Kinder,1,4,0,9,0,Male,0,1,0,Pirate,8,12517,N/A,N/A
725,LF,d6s2,Kinder,1,4,1,0,0,Female,0,1,8,Farmer,N/A,N/A,8,10438
726,LF,d6s2,Kinder,1,4,1,7,0,Female,0,0,0,Pirate,4,9364,N/A,N/A
727,LF,d6s2,Kinder,1,4,2,5,0,Male,2,0,3,Farmer,N/A,N/A,3,12705
728,LF,d6s2,Kinder,1,4,2,8,0,Male,1,0,0,Pirate,4,8063,N/A,N/A
729,LF,d6s2,Kinder,1,4,3,4,0,Male,0,0,4,Farmer,N/A,N/A,4,27418
730,LF,d6s2,Kinder,1,4,3,6,0,Female,2,1,0,Pirate,8,15232,N/A,N/A
731,LF,d6s2,Kinder,1,4,4,1,0,Female,0,0,0,Pirate,4,10297,N/A,N/A
732,LF,d6s2,Kinder,1,4,4,2,0,Female,0,0,3,Farmer,N/A,N/A,3,19776
733,LF,d6s2,Kinder,1,5,0,3,0,Male,3+,0,0,Pirate,3,15733,N/A,N/A
734,LF,d6s2,Kinder,1,5,0,9,0,Male,0,1,4,Farmer,N/A,N/A,4,32298
735,LF,d6s2,Kinder,1,5,1,0,0,Female,0,1,8,Pirate,8,24048,N/A,N/A
736,LF,d6s2,Kinder,1,5,1,7,0,Female,0,0,0,Farmer,N/A,N/A,8,9112
737,LF,d6s2,Kinder,1,5,2,5,0,Male,2,0,0,Pirate,8,35917,N/A,N/A
738,LF,d6s2,Kinder,1,5,2,8,0,Male,1,0,3,Farmer,N/A,N/A,3,4984
739,LF,d6s2,Kinder,1,5,3,4,0,Male,0,0,0,Pirate,8,48659,N/A,N/A
740,LF,d6s2,Kinder,1,5,3,6,0,Female,2,1,3,Farmer,N/A,N/A,3,10941
741,LF,d6s2,Kinder,1,5,4,1,0,Female,0,0,0,Farmer,N/A,N/A,4,5349
742,LF,d6s2,Kinder,1,5,4,2,0,Female,0,0,4,Pirate,4,8248,N/A,N/A
743,LF,d6s2,Kinder,1,6,0,3,0,Male,3+,0,0,Farmer,N/A,N/A,3,75768
744,LF,d6s2,Kinder,1,6,0,9,0,Male,0,1,3,Pirate,3,2844,N/A,N/A
745,LF,d6s2,Kinder,1,6,1,0,0,Female,0,1,0,Farmer,N/A,N/A,3,8936
746,LF,d6s2,Kinder,1,6,1,7,0,Female,0,0,3,Pirate,3,18304,N/A,N/A
747,LF,d6s2,Kinder,1,6,2,5,0,Male,2,0,8,Farmer,N/A,N/A,8,5455
748,LF,d6s2,Kinder,1,6,2,8,0,Male,1,0,0,Pirate,4,8875,N/A,N/A
749,LF,d6s2,Kinder,1,6,3,4,0,Male,0,0,0,Farmer,N/A,N/A,3,47031
750,LF,d6s2,Kinder,1,6,3,6,0,Female,2,1,3,Pirate,3,47133,N/A,N/A
751,LF,d6s2,Kinder,1,6,4,1,0,Female,0,0,0,Pirate,3,67342,N/A,N/A
752,LF,d6s2,Kinder,1,6,4,2,0,Female,0,0,4,Farmer,N/A,N/A,4,12336
753,LF,d6s2,Kinder,1,7,0,3,0,Male,3+,0,0,Pirate,4,77603,N/A,N/A
754,LF,d6s2,Kinder,1,7,0,9,0,Male,0,1,8,Farmer,N/A,N/A,8,15704
755,LF,d6s2,Kinder,1,7,1,0,0,Female,0,1,0,Pirate,3,8482,N/A,N/A
756,LF,d6s2,Kinder,1,7,1,7,0,Female,0,0,4,Farmer,N/A,N/A,4,12115
757,LF,d6s2,Kinder,1,7,2,5,0,Male,2,0,0,Pirate,4,33410,N/A,N/A
758,LF,d6s2,Kinder,1,7,2,8,0,Male,1,0,8,Farmer,N/A,N/A,8,6957
759,LF,d6s2,Kinder,1,7,3,4,0,Male,0,0,0,Pirate,4,62489,N/A,N/A
760,LF,d6s2,Kinder,1,7,3,6,0,Female,2,1,8,Farmer,N/A,N/A,8,8162
761,LF,d6s2,Kinder,1,7,4,1,0,Female,0,0,4,Farmer,N/A,N/A,4,5690
762,LF,d6s2,Kinder,1,7,4,2,0,Female,0,0,0,Pirate,8,2737,N/A,N/A
763,LF,d6s2,Kinder,1,8,0,3,0,Male,3+,0,3,Farmer,N/A,N/A,3,32072
764,LF,d6s2,Kinder,1,8,0,9,0,Male,0,1,0,Pirate,8,37236,N/A,N/A
765,LF,d6s2,Kinder,1,8,1,0,0,Female,0,1,8,Farmer,N/A,N/A,8,16288
766,LF,d6s2,Kinder,1,8,1,7,0,Female,0,0,0,Pirate,4,35629,N/A,N/A
767,LF,d6s2,Kinder,1,8,2,5,0,Male,2,0,8,Farmer,N/A,N/A,8,4507
768,LF,d6s2,Kinder,1,8,2,8,0,Male,1,0,0,Pirate,4,11074,N/A,N/A
769,LF,d6s2,Kinder,1,8,3,4,0,Male,0,0,3,Farmer,N/A,N/A,3,64944
770,LF,d6s2,Kinder,1,8,3,6,0,Female,2,1,0,Pirate,4,25484,N/A,N/A
771,LF,d6s2,Kinder,1,8,4,1,0,Female,0,0,0,Pirate,4,30552,N/A,N/A
772,LF,d6s2,Kinder,1,8,4,2,0,Female,0,0,8,Farmer,N/A,N/A,8,40916
773,LF,d6s2,Kinder,1,9,0,3,0,Male,3+,0,0,Pirate,4,15772,N/A,N/A
774,LF,d6s2,Kinder,1,9,0,9,0,Male,0,1,8,Farmer,N/A,N/A,8,76206
775,LF,d6s2,Kinder,1,9,1,0,0,Female,0,1,0,Pirate,3,24281,N/A,N/A
776,LF,d6s2,Kinder,1,9,1,7,0,Female,0,0,8,Farmer,N/A,N/A,8,12428
777,LF,d6s2,Kinder,1,9,2,5,0,Male,2,0,0,Pirate,4,3809,N/A,N/A
778,LF,d6s2,Kinder,1,9,2,8,0,Male,1,0,8,Farmer,N/A,N/A,8,6998
779,LF,d6s2,Kinder,1,9,3,4,0,Male,0,0,0,Pirate,4,45066,N/A,N/A
780,LF,d6s2,Kinder,1,9,3,6,0,Female,2,1,3,Farmer,N/A,N/A,3,11442
781,LF,d6s2,Kinder,1,9,4,1,0,Female,0,0,3,Farmer,N/A,N/A,3,35385
782,LF,d6s2,Kinder,1,9,4,2,0,Female,0,0,0,Pirate,8,14747,N/A,N/A
783,LF,d6s2,Kinder,1,10,0,3,0,Male,3+,0,0,Farmer,N/A,N/A,4,79932
784,LF,d6s2,Kinder,1,10,0,9,0,Male,0,1,4,Pirate,4,14095,N/A,N/A
785,LF,d6s2,Kinder,1,10,1,0,0,Female,0,1,3,Farmer,N/A,N/A,3,77545
786,LF,d6s2,Kinder,1,10,1,7,0,Female,0,0,0,Pirate,8,21940,N/A,N/A
787,LF,d6s2,Kinder,1,10,2,5,0,Male,2,0,3,Farmer,N/A,N/A,3,27364
788,LF,d6s2,Kinder,1,10,2,8,0,Male,1,0,0,Pirate,4,49477,N/A,N/A
789,LF,d6s2,Kinder,1,10,3,4,0,Male,0,0,8,Farmer,N/A,N/A,8,79142
