,Location,SessionId,Version,Level,matchId,groupId,clientId,Grade,Gender,Number.Older.Siblings,Number.Younger.Siblings,payoff,PlayerName,seekIsland,seekTime,hideIsland,hideTime,hintIsland,hintTime
7319,Burbank,d7s4,Full,3,43,5,5,8,Male,3+,3+,0,Farmer,N/A,N/A,8,3453,N/A,N/A
7320,Burbank,d7s4,Full,3,43,5,6,8,Male,2,0,8,Pirate,8,6214,N/A,N/A,N/A,N/A
7321,Burbank,d7s4,Full,3,44,0,4,8,Male,0,0,0,Farmer,N/A,N/A,4,7510,N/A,N/A
7322,Burbank,d7s4,Full,3,44,0,11,8,Female,1,0,4,Pirate,4,14329,N/A,N/A,N/A,N/A
7323,Burbank,d7s4,Full,3,44,1,9,8,Male,0,1,8,Farmer,N/A,N/A,8,17845,N/A,N/A
7324,Burbank,d7s4,Full,3,44,1,10,8,Female,2,2,0,Pirate,4,14679,N/A,N/A,N/A,N/A
7325,Burbank,d7s4,Full,3,44,2,7,8,Male,1,1,0,Pirate,8,2593,N/A,N/A,N/A,N/A
7326,Burbank,d7s4,Full,3,44,2,8,8,Male,0,1,4,Farmer,N/A,N/A,4,5001,N/A,N/A
7327,Burbank,d7s4,Full,3,44,3,1,8,Female,0,1,3,Farmer,N/A,N/A,3,4152,N/A,N/A
7328,Burbank,d7s4,Full,3,44,3,3,8,Female,1,1,0,Pirate,8,10195,N/A,N/A,N/A,N/A
7329,Burbank,d7s4,Full,3,44,4,0,8,Female,1,1,3,Farmer,N/A,N/A,3,2851,N/A,N/A
7330,Burbank,d7s4,Full,3,44,4,2,8,Female,1,0,0,Pirate,4,3565,N/A,N/A,N/A,N/A
7331,Burbank,d7s4,Full,3,44,5,5,8,Male,3+,3+,0,Farmer,N/A,N/A,8,3438,N/A,N/A
7332,Burbank,d7s4,Full,3,44,5,6,8,Male,2,0,8,Pirate,8,8186,N/A,N/A,N/A,N/A
7333,Burbank,d7s4,Full,3,45,0,4,8,Male,0,0,3,Farmer,N/A,N/A,3,5441,N/A,N/A
7334,Burbank,d7s4,Full,3,45,0,11,8,Female,1,0,0,Pirate,8,12313,N/A,N/A,N/A,N/A
7335,Burbank,d7s4,Full,3,45,1,9,8,Male,0,1,4,Farmer,N/A,N/A,4,4219,N/A,N/A
7336,Burbank,d7s4,Full,3,45,1,10,8,Female,2,2,0,Pirate,3,12181,N/A,N/A,N/A,N/A
7337,Burbank,d7s4,Full,3,45,2,7,8,Male,1,1,8,Pirate,8,1736,N/A,N/A,N/A,N/A
7338,Burbank,d7s4,Full,3,45,2,8,8,Male,0,1,0,Farmer,N/A,N/A,8,2768,N/A,N/A
7339,Burbank,d7s4,Full,3,45,3,1,8,Female,0,1,0,Farmer,N/A,N/A,4,7703,N/A,N/A
7340,Burbank,d7s4,Full,3,45,3,3,8,Female,1,1,4,Pirate,4,3222,N/A,N/A,N/A,N/A
7341,Burbank,d7s4,Full,3,45,4,0,8,Female,1,1,4,Farmer,N/A,N/A,4,2804,N/A,N/A
7342,Burbank,d7s4,Full,3,45,4,2,8,Female,1,0,0,Pirate,8,3783,N/A,N/A,N/A,N/A
7343,Burbank,d7s4,Full,3,45,5,5,8,Male,3+,3+,8,Farmer,N/A,N/A,8,7915,N/A,N/A
7344,Burbank,d7s4,Full,3,45,5,6,8,Male,2,0,0,Pirate,4,9237,N/A,N/A,N/A,N/A
7345,Burbank,d7s4,Full,3,46,0,4,8,Male,0,0,8,Farmer,N/A,N/A,8,2597,N/A,N/A
7346,Burbank,d7s4,Full,3,46,0,11,8,Female,1,0,0,Pirate,3,14548,N/A,N/A,N/A,N/A
7347,Burbank,d7s4,Full,3,46,1,9,8,Male,0,1,3,Farmer,N/A,N/A,3,10328,N/A,N/A
7348,Burbank,d7s4,Full,3,46,1,10,8,Female,2,2,0,Pirate,8,5398,N/A,N/A,N/A,N/A
7349,Burbank,d7s4,Full,3,46,2,7,8,Male,1,1,0,Pirate,4,4410,N/A,N/A,N/A,N/A
7350,Burbank,d7s4,Full,3,46,2,8,8,Male,0,1,8,Farmer,N/A,N/A,8,8087,N/A,N/A
7351,Burbank,d7s4,Full,3,46,3,1,8,Female,0,1,4,Farmer,N/A,N/A,4,3945,N/A,N/A
7352,Burbank,d7s4,Full,3,46,3,3,8,Female,1,1,0,Pirate,3,3609,N/A,N/A,N/A,N/A
7353,Burbank,d7s4,Full,3,46,4,0,8,Female,1,1,0,Farmer,N/A,N/A,3,3119,N/A,N/A
7354,Burbank,d7s4,Full,3,46,4,2,8,Female,1,0,3,Pirate,3,6451,N/A,N/A,N/A,N/A
7355,Burbank,d7s4,Full,3,46,5,5,8,Male,3+,3+,4,Farmer,N/A,N/A,4,4735,N/A,N/A
7356,Burbank,d7s4,Full,3,46,5,6,8,Male,2,0,0,Pirate,8,2016,N/A,N/A,N/A,N/A
7357,Burbank,d7s4,Full,3,47,0,4,8,Male,0,0,3,Farmer,N/A,N/A,3,12304,N/A,N/A
7358,Burbank,d7s4,Full,3,47,0,11,8,Female,1,0,0,Pirate,8,2484,N/A,N/A,N/A,N/A
7359,Burbank,d7s4,Full,3,47,1,9,8,Male,0,1,0,Farmer,N/A,N/A,4,14865,N/A,N/A
7360,Burbank,d7s4,Full,3,47,1,10,8,Female,2,2,4,Pirate,4,4639,N/A,N/A,N/A,N/A
7361,Burbank,d7s4,Full,3,47,2,7,8,Male,1,1,0,Pirate,8,2453,N/A,N/A,N/A,N/A
7362,Burbank,d7s4,Full,3,47,2,8,8,Male,0,1,4,Farmer,N/A,N/A,4,5119,N/A,N/A
7363,Burbank,d7s4,Full,3,47,3,1,8,Female,0,1,4,Farmer,N/A,N/A,4,3704,N/A,N/A
7364,Burbank,d7s4,Full,3,47,3,3,8,Female,1,1,0,Pirate,3,2027,N/A,N/A,N/A,N/A
7365,Burbank,d7s4,Full,3,47,4,0,8,Female,1,1,0,Farmer,N/A,N/A,8,3536,N/A,N/A
7366,Burbank,d7s4,Full,3,47,4,2,8,Female,1,0,8,Pirate,8,2805,N/A,N/A,N/A,N/A
7367,Burbank,d7s4,Full,3,47,5,5,8,Male,3+,3+,8,Farmer,N/A,N/A,8,2627,N/A,N/A
7368,Burbank,d7s4,Full,3,47,5,6,8,Male,2,0,0,Pirate,4,4341,N/A,N/A,N/A,N/A
7369,Burbank,d7s4,Full,3,48,0,4,8,Male,0,0,8,Farmer,N/A,N/A,8,6484,N/A,N/A
7370,Burbank,d7s4,Full,3,48,0,11,8,Female,1,0,0,Pirate,4,6516,N/A,N/A,N/A,N/A
7371,Burbank,d7s4,Full,3,48,1,9,8,Male,0,1,8,Farmer,N/A,N/A,8,2156,N/A,N/A
7372,Burbank,d7s4,Full,3,48,1,10,8,Female,2,2,0,Pirate,4,14403,N/A,N/A,N/A,N/A
7373,Burbank,d7s4,Full,3,48,2,7,8,Male,1,1,0,Pirate,8,2203,N/A,N/A,N/A,N/A
7374,Burbank,d7s4,Full,3,48,2,8,8,Male,0,1,4,Farmer,N/A,N/A,4,19910,N/A,N/A
7375,Burbank,d7s4,Full,3,48,3,1,8,Female,0,1,0,Farmer,N/A,N/A,8,1957,N/A,N/A
7376,Burbank,d7s4,Full,3,48,3,3,8,Female,1,1,8,Pirate,8,6046,N/A,N/A,N/A,N/A
7377,Burbank,d7s4,Full,3,48,4,0,8,Female,1,1,3,Farmer,N/A,N/A,3,3808,N/A,N/A
7378,Burbank,d7s4,Full,3,48,4,2,8,Female,1,0,0,Pirate,8,3048,N/A,N/A,N/A,N/A
7379,Burbank,d7s4,Full,3,48,5,5,8,Male,3+,3+,4,Farmer,N/A,N/A,4,5334,N/A,N/A
7380,Burbank,d7s4,Full,3,48,5,6,8,Male,2,0,0,Pirate,8,2584,N/A,N/A,N/A,N/A
7381,Burbank,d7s4,Full,3,49,0,4,8,Male,0,0,0,Farmer,N/A,N/A,8,13174,N/A,N/A
7382,Burbank,d7s4,Full,3,49,0,11,8,Female,1,0,8,Pirate,8,12470,N/A,N/A,N/A,N/A
7383,Burbank,d7s4,Full,3,49,1,9,8,Male,0,1,8,Farmer,N/A,N/A,8,15144,N/A,N/A
7384,Burbank,d7s4,Full,3,49,1,10,8,Female,2,2,0,Pirate,3,4913,N/A,N/A,N/A,N/A
7385,Burbank,d7s4,Full,3,49,2,7,8,Male,1,1,8,Pirate,8,5777,N/A,N/A,N/A,N/A
7386,Burbank,d7s4,Full,3,49,2,8,8,Male,0,1,0,Farmer,N/A,N/A,8,3931,N/A,N/A
7387,Burbank,d7s4,Full,3,49,3,1,8,Female,0,1,0,Farmer,N/A,N/A,3,3844,N/A,N/A
7388,Burbank,d7s4,Full,3,49,3,3,8,Female,1,1,3,Pirate,3,2996,N/A,N/A,N/A,N/A
7389,Burbank,d7s4,Full,3,49,4,0,8,Female,1,1,3,Farmer,N/A,N/A,3,5583,N/A,N/A
7390,Burbank,d7s4,Full,3,49,4,2,8,Female,1,0,0,Pirate,8,5125,N/A,N/A,N/A,N/A
7391,Burbank,d7s4,Full,3,49,5,5,8,Male,3+,3+,0,Farmer,N/A,N/A,8,8495,N/A,N/A
7392,Burbank,d7s4,Full,3,49,5,6,8,Male,2,0,8,Pirate,8,2625,N/A,N/A,N/A,N/A
7393,Burbank,d8s1,Full,1,2,0,5,7,Female,0,1,4,Pirate,4,6037,N/A,N/A,N/A,N/A
7394,Burbank,d8s1,Full,1,2,0,9,7,Male,0,0,0,Farmer,N/A,N/A,4,14454,N/A,N/A
7395,Burbank,d8s1,Full,1,2,1,0,7,Male,1,0,0,Farmer,N/A,N/A,4,10842,N/A,N/A
7396,Burbank,d8s1,Full,1,2,1,4,8,Female,0,0,4,Pirate,4,4476,N/A,N/A,N/A,N/A
7397,Burbank,d8s1,Full,1,2,2,1,7,Male,0,2,0,Farmer,N/A,N/A,4,14278,N/A,N/A
7398,Burbank,d8s1,Full,1,2,2,3,8,Female,1,0,4,Pirate,4,3375,N/A,N/A,N/A,N/A
7399,Burbank,d8s1,Full,1,2,3,2,7,Male,1,0,0,Pirate,8,3301,N/A,N/A,N/A,N/A
7400,Burbank,d8s1,Full,1,2,3,6,7,Male,1,1,4,Farmer,N/A,N/A,4,2876,N/A,N/A
7401,Burbank,d8s1,Full,1,2,4,10,8,Male,0,1,0,Farmer,N/A,N/A,8,34345,N/A,N/A
7402,Burbank,d8s1,Full,1,2,4,11,7,Male,0,1,8,Pirate,8,6448,N/A,N/A,N/A,N/A
7403,Burbank,d8s1,Full,1,2,5,7,7,Female,1,0,4,Pirate,4,10809,N/A,N/A,N/A,N/A
7404,Burbank,d8s1,Full,1,2,5,8,7,Male,1,0,0,Farmer,N/A,N/A,4,5254,N/A,N/A
7405,Burbank,d8s1,Full,1,3,0,5,7,Female,0,1,4,Farmer,N/A,N/A,4,4620,N/A,N/A
7406,Burbank,d8s1,Full,1,3,0,9,7,Male,0,0,0,Pirate,8,7864,N/A,N/A,N/A,N/A
7407,Burbank,d8s1,Full,1,3,1,0,7,Male,1,0,8,Pirate,8,13073,N/A,N/A,N/A,N/A
7408,Burbank,d8s1,Full,1,3,1,4,8,Female,0,0,0,Farmer,N/A,N/A,8,1920,N/A,N/A
7409,Burbank,d8s1,Full,1,3,2,1,7,Male,0,2,8,Pirate,8,7948,N/A,N/A,N/A,N/A
7410,Burbank,d8s1,Full,1,3,2,3,8,Female,1,0,0,Farmer,N/A,N/A,8,14096,N/A,N/A
7411,Burbank,d8s1,Full,1,3,3,2,7,Male,1,0,0,Farmer,N/A,N/A,8,6034,N/A,N/A
7412,Burbank,d8s1,Full,1,3,3,6,7,Male,1,1,8,Pirate,8,2188,N/A,N/A,N/A,N/A
7413,Burbank,d8s1,Full,1,3,4,10,8,Male,0,1,8,Pirate,8,6626,N/A,N/A,N/A,N/A
7414,Burbank,d8s1,Full,1,3,4,11,7,Male,0,1,0,Farmer,N/A,N/A,8,16335,N/A,N/A
7415,Burbank,d8s1,Full,1,3,5,7,7,Female,1,0,0,Farmer,N/A,N/A,4,10098,N/A,N/A
7416,Burbank,d8s1,Full,1,3,5,8,7,Male,1,0,4,Pirate,4,13648,N/A,N/A,N/A,N/A
7417,Burbank,d8s1,Full,1,4,0,5,7,Female,0,1,0,Pirate,8,6125,N/A,N/A,N/A,N/A
7418,Burbank,d8s1,Full,1,4,0,9,7,Male,0,0,4,Farmer,N/A,N/A,4,4913,N/A,N/A
7419,Burbank,d8s1,Full,1,4,1,0,7,Male,1,0,0,Farmer,N/A,N/A,4,8518,N/A,N/A
7420,Burbank,d8s1,Full,1,4,1,4,8,Female,0,0,4,Pirate,4,7189,N/A,N/A,N/A,N/A
7421,Burbank,d8s1,Full,1,4,2,1,7,Male,0,2,0,Farmer,N/A,N/A,8,7204,N/A,N/A
7422,Burbank,d8s1,Full,1,4,2,3,8,Female,1,0,8,Pirate,8,5692,N/A,N/A,N/A,N/A
7423,Burbank,d8s1,Full,1,4,3,2,7,Male,1,0,0,Pirate,4,9372,N/A,N/A,N/A,N/A
7424,Burbank,d8s1,Full,1,4,3,6,7,Male,1,1,8,Farmer,N/A,N/A,8,6254,N/A,N/A
7425,Burbank,d8s1,Full,1,4,4,10,8,Male,0,1,0,Farmer,N/A,N/A,4,4125,N/A,N/A
7426,Burbank,d8s1,Full,1,4,4,11,7,Male,0,1,4,Pirate,4,9060,N/A,N/A,N/A,N/A
7427,Burbank,d8s1,Full,1,4,5,7,7,Female,1,0,8,Pirate,8,6125,N/A,N/A,N/A,N/A
7428,Burbank,d8s1,Full,1,4,5,8,7,Male,1,0,0,Farmer,N/A,N/A,8,3837,N/A,N/A
7429,Burbank,d8s1,Full,1,5,0,5,7,Female,0,1,0,Farmer,N/A,N/A,4,4283,N/A,N/A
7430,Burbank,d8s1,Full,1,5,0,9,7,Male,0,0,4,Pirate,4,2902,N/A,N/A,N/A,N/A
7431,Burbank,d8s1,Full,1,5,1,0,7,Male,1,0,0,Pirate,8,51392,N/A,N/A,N/A,N/A
7432,Burbank,d8s1,Full,1,5,1,4,8,Female,0,0,3,Farmer,N/A,N/A,3,4095,N/A,N/A
7433,Burbank,d8s1,Full,1,5,2,1,7,Male,0,2,4,Pirate,4,6072,N/A,N/A,N/A,N/A
7434,Burbank,d8s1,Full,1,5,2,3,8,Female,1,0,0,Farmer,N/A,N/A,4,8913,N/A,N/A
7435,Burbank,d8s1,Full,1,5,3,2,7,Male,1,0,0,Farmer,N/A,N/A,4,3311,N/A,N/A
7436,Burbank,d8s1,Full,1,5,3,6,7,Male,1,1,4,Pirate,4,2453,N/A,N/A,N/A,N/A
7437,Burbank,d8s1,Full,1,5,4,10,8,Male,0,1,0,Pirate,3,13360,N/A,N/A,N/A,N/A
7438,Burbank,d8s1,Full,1,5,4,11,7,Male,0,1,8,Farmer,N/A,N/A,8,13640,N/A,N/A
7439,Burbank,d8s1,Full,1,5,5,7,7,Female,1,0,4,Farmer,N/A,N/A,4,3751,N/A,N/A
7440,Burbank,d8s1,Full,1,5,5,8,7,Male,1,0,0,Pirate,8,8600,N/A,N/A,N/A,N/A
7441,Burbank,d8s1,Full,1,6,0,5,7,Female,0,1,0,Pirate,4,12164,N/A,N/A,N/A,N/A
7442,Burbank,d8s1,Full,1,6,0,9,7,Male,0,0,8,Farmer,N/A,N/A,8,2449,N/A,N/A
7443,Burbank,d8s1,Full,1,6,1,0,7,Male,1,0,8,Farmer,N/A,N/A,8,5833,N/A,N/A
7444,Burbank,d8s1,Full,1,6,1,4,8,Female,0,0,0,Pirate,4,11579,N/A,N/A,N/A,N/A
7445,Burbank,d8s1,Full,1,6,2,1,7,Male,0,2,0,Farmer,N/A,N/A,3,10890,N/A,N/A
7446,Burbank,d8s1,Full,1,6,2,3,8,Female,1,0,3,Pirate,3,10577,N/A,N/A,N/A,N/A
7447,Burbank,d8s1,Full,1,6,3,2,7,Male,1,0,0,Pirate,8,2755,N/A,N/A,N/A,N/A
7448,Burbank,d8s1,Full,1,6,3,6,7,Male,1,1,4,Farmer,N/A,N/A,4,9125,N/A,N/A
7449,Burbank,d8s1,Full,1,6,4,10,8,Male,0,1,3,Farmer,N/A,N/A,3,10813,N/A,N/A
7450,Burbank,d8s1,Full,1,6,4,11,7,Male,0,1,0,Pirate,8,12427,N/A,N/A,N/A,N/A
7451,Burbank,d8s1,Full,1,6,5,7,7,Female,1,0,4,Pirate,4,8075,N/A,N/A,N/A,N/A
7452,Burbank,d8s1,Full,1,6,5,8,7,Male,1,0,0,Farmer,N/A,N/A,4,2991,N/A,N/A
7453,Burbank,d8s1,Full,1,7,0,5,7,Female,0,1,0,Farmer,N/A,N/A,4,5108,N/A,N/A
7454,Burbank,d8s1,Full,1,7,0,9,7,Male,0,0,4,Pirate,4,8830,N/A,N/A,N/A,N/A
7455,Burbank,d8s1,Full,1,7,1,0,7,Male,1,0,0,Pirate,8,4854,N/A,N/A,N/A,N/A
7456,Burbank,d8s1,Full,1,7,1,4,8,Female,0,0,4,Farmer,N/A,N/A,4,3902,N/A,N/A
7457,Burbank,d8s1,Full,1,7,2,1,7,Male,0,2,8,Pirate,8,6940,N/A,N/A,N/A,N/A
7458,Burbank,d8s1,Full,1,7,2,3,8,Female,1,0,0,Farmer,N/A,N/A,8,10872,N/A,N/A
7459,Burbank,d8s1,Full,1,7,3,2,7,Male,1,0,3,Farmer,N/A,N/A,3,3186,N/A,N/A
7460,Burbank,d8s1,Full,1,7,3,6,7,Male,1,1,0,Pirate,4,4266,N/A,N/A,N/A,N/A
7461,Burbank,d8s1,Full,1,7,4,10,8,Male,0,1,0,Pirate,8,3093,N/A,N/A,N/A,N/A
7462,Burbank,d8s1,Full,1,7,4,11,7,Male,0,1,4,Farmer,N/A,N/A,4,15553,N/A,N/A
7463,Burbank,d8s1,Full,1,7,5,7,7,Female,1,0,4,Farmer,N/A,N/A,4,7169,N/A,N/A
7464,Burbank,d8s1,Full,1,7,5,8,7,Male,1,0,0,Pirate,3,7764,N/A,N/A,N/A,N/A
7465,Burbank,d8s1,Full,1,8,0,5,7,Female,0,1,0,Pirate,4,7450,N/A,N/A,N/A,N/A
7466,Burbank,d8s1,Full,1,8,0,9,7,Male,0,0,8,Farmer,N/A,N/A,8,3396,N/A,N/A
7467,Burbank,d8s1,Full,1,8,1,0,7,Male,1,0,8,Farmer,N/A,N/A,8,8965,N/A,N/A
7468,Burbank,d8s1,Full,1,8,1,4,8,Female,0,0,0,Pirate,4,1865,N/A,N/A,N/A,N/A
7469,Burbank,d8s1,Full,1,8,2,1,7,Male,0,2,8,Farmer,N/A,N/A,8,2891,N/A,N/A
7470,Burbank,d8s1,Full,1,8,2,3,8,Female,1,0,0,Pirate,4,14826,N/A,N/A,N/A,N/A
7471,Burbank,d8s1,Full,1,8,3,2,7,Male,1,0,0,Pirate,8,1442,N/A,N/A,N/A,N/A
7472,Burbank,d8s1,Full,1,8,3,6,7,Male,1,1,3,Farmer,N/A,N/A,3,3094,N/A,N/A
7473,Burbank,d8s1,Full,1,8,4,10,8,Male,0,1,3,Farmer,N/A,N/A,3,5938,N/A,N/A
7474,Burbank,d8s1,Full,1,8,4,11,7,Male,0,1,0,Pirate,8,7542,N/A,N/A,N/A,N/A
7475,Burbank,d8s1,Full,1,8,5,7,7,Female,1,0,0,Pirate,3,14663,N/A,N/A,N/A,N/A
7476,Burbank,d8s1,Full,1,8,5,8,7,Male,1,0,4,Farmer,N/A,N/A,4,7864,N/A,N/A
7477,Burbank,d8s1,Full,1,9,0,5,7,Female,0,1,4,Farmer,N/A,N/A,4,4032,N/A,N/A
7478,Burbank,d8s1,Full,1,9,0,9,7,Male,0,0,0,Pirate,8,7216,N/A,N/A,N/A,N/A
7479,Burbank,d8s1,Full,1,9,1,0,7,Male,1,0,8,Pirate,8,5145,N/A,N/A,N/A,N/A
7480,Burbank,d8s1,Full,1,9,1,4,8,Female,0,0,0,Farmer,N/A,N/A,8,3009,N/A,N/A
7481,Burbank,d8s1,Full,1,9,2,1,7,Male,0,2,3,Pirate,3,7563,N/A,N/A,N/A,N/A
7482,Burbank,d8s1,Full,1,9,2,3,8,Female,1,0,0,Farmer,N/A,N/A,3,6995,N/A,N/A
7483,Burbank,d8s1,Full,1,9,3,2,7,Male,1,0,4,Farmer,N/A,N/A,4,6036,N/A,N/A
7484,Burbank,d8s1,Full,1,9,3,6,7,Male,1,1,0,Pirate,8,7276,N/A,N/A,N/A,N/A
7485,Burbank,d8s1,Full,1,9,4,10,8,Male,0,1,4,Pirate,4,3156,N/A,N/A,N/A,N/A
7486,Burbank,d8s1,Full,1,9,4,11,7,Male,0,1,0,Farmer,N/A,N/A,4,8676,N/A,N/A
7487,Burbank,d8s1,Full,1,9,5,7,7,Female,1,0,0,Farmer,N/A,N/A,8,9775,N/A,N/A
7488,Burbank,d8s1,Full,1,9,5,8,7,Male,1,0,8,Pirate,8,2101,N/A,N/A,N/A,N/A
7489,Burbank,d8s1,Full,1,10,0,5,7,Female,0,1,4,Pirate,4,10204,N/A,N/A,N/A,N/A
7490,Burbank,d8s1,Full,1,10,0,9,7,Male,0,0,0,Farmer,N/A,N/A,4,4493,N/A,N/A
7491,Burbank,d8s1,Full,1,10,1,0,7,Male,1,0,0,Farmer,N/A,N/A,4,2263,N/A,N/A
7492,Burbank,d8s1,Full,1,10,1,4,8,Female,0,0,4,Pirate,4,1932,N/A,N/A,N/A,N/A
7493,Burbank,d8s1,Full,1,10,2,1,7,Male,0,2,0,Farmer,N/A,N/A,4,18811,N/A,N/A
7494,Burbank,d8s1,Full,1,10,2,3,8,Female,1,0,4,Pirate,4,5538,N/A,N/A,N/A,N/A
7495,Burbank,d8s1,Full,1,10,3,2,7,Male,1,0,0,Pirate,4,4626,N/A,N/A,N/A,N/A
7496,Burbank,d8s1,Full,1,10,3,6,7,Male,1,1,8,Farmer,N/A,N/A,8,4909,N/A,N/A
7497,Burbank,d8s1,Full,1,10,4,10,8,Male,0,1,8,Farmer,N/A,N/A,8,7329,N/A,N/A
7498,Burbank,d8s1,Full,1,10,4,11,7,Male,0,1,0,Pirate,4,6838,N/A,N/A,N/A,N/A
7499,Burbank,d8s1,Full,1,10,5,7,7,Female,1,0,8,Pirate,8,3451,N/A,N/A,N/A,N/A
7500,Burbank,d8s1,Full,1,10,5,8,7,Male,1,0,0,Farmer,N/A,N/A,8,5624,N/A,N/A
7501,Burbank,d8s1,Full,1,11,0,5,7,Female,0,1,0,Farmer,N/A,N/A,4,2766,N/A,N/A
7502,Burbank,d8s1,Full,1,11,0,9,7,Male,0,0,4,Pirate,4,5172,N/A,N/A,N/A,N/A
7503,Burbank,d8s1,Full,1,11,1,0,7,Male,1,0,3,Pirate,3,9675,N/A,N/A,N/A,N/A
7504,Burbank,d8s1,Full,1,11,1,4,8,Female,0,0,0,Farmer,N/A,N/A,3,3857,N/A,N/A
7505,Burbank,d8s1,Full,1,11,2,1,7,Male,0,2,0,Pirate,4,14532,N/A,N/A,N/A,N/A
7506,Burbank,d8s1,Full,1,11,2,3,8,Female,1,0,8,Farmer,N/A,N/A,8,10550,N/A,N/A
7507,Burbank,d8s1,Full,1,11,3,2,7,Male,1,0,3,Farmer,N/A,N/A,3,3245,N/A,N/A
7508,Burbank,d8s1,Full,1,11,3,6,7,Male,1,1,0,Pirate,4,5797,N/A,N/A,N/A,N/A
7509,Burbank,d8s1,Full,1,11,4,10,8,Male,0,1,8,Pirate,8,2391,N/A,N/A,N/A,N/A
7510,Burbank,d8s1,Full,1,11,4,11,7,Male,0,1,0,Farmer,N/A,N/A,8,9160,N/A,N/A
7511,Burbank,d8s1,Full,1,11,5,7,7,Female,1,0,3,Farmer,N/A,N/A,3,6618,N/A,N/A
7512,Burbank,d8s1,Full,1,11,5,8,7,Male,1,0,0,Pirate,4,21280,N/A,N/A,N/A,N/A
7513,Burbank,d8s1,Full,1,12,0,5,7,Female,0,1,0,Pirate,4,26478,N/A,N/A,N/A,N/A
7514,Burbank,d8s1,Full,1,12,0,9,7,Male,0,0,8,Farmer,N/A,N/A,8,3568,N/A,N/A
7515,Burbank,d8s1,Full,1,12,1,0,7,Male,1,0,8,Farmer,N/A,N/A,8,36134,N/A,N/A
7516,Burbank,d8s1,Full,1,12,1,4,8,Female,0,0,0,Pirate,4,2099,N/A,N/A,N/A,N/A
7517,Burbank,d8s1,Full,1,12,2,1,7,Male,0,2,3,Farmer,N/A,N/A,3,5187,N/A,N/A
7518,Burbank,d8s1,Full,1,12,2,3,8,Female,1,0,0,Pirate,8,13823,N/A,N/A,N/A,N/A
7519,Burbank,d8s1,Full,1,12,3,2,7,Male,1,0,8,Pirate,8,2121,N/A,N/A,N/A,N/A
7520,Burbank,d8s1,Full,1,12,3,6,7,Male,1,1,0,Farmer,N/A,N/A,8,4359,N/A,N/A
7521,Burbank,d8s1,Full,1,12,4,10,8,Male,0,1,3,Farmer,N/A,N/A,3,6219,N/A,N/A
7522,Burbank,d8s1,Full,1,12,4,11,7,Male,0,1,0,Pirate,8,15893,N/A,N/A,N/A,N/A
7523,Burbank,d8s1,Full,1,12,5,7,7,Female,1,0,4,Pirate,4,26139,N/A,N/A,N/A,N/A
7524,Burbank,d8s1,Full,1,12,5,8,7,Male,1,0,0,Farmer,N/A,N/A,4,4831,N/A,N/A
7525,Burbank,d8s1,Full,1,13,0,5,7,Female,0,1,3,Farmer,N/A,N/A,3,2235,N/A,N/A
7526,Burbank,d8s1,Full,1,13,0,9,7,Male,0,0,0,Pirate,4,5720,N/A,N/A,N/A,N/A
7527,Burbank,d8s1,Full,1,13,1,0,7,Male,1,0,0,Pirate,8,3408,N/A,N/A,N/A,N/A
7528,Burbank,d8s1,Full,1,13,1,4,8,Female,0,0,4,Farmer,N/A,N/A,4,3564,N/A,N/A
7529,Burbank,d8s1,Full,1,13,2,1,7,Male,0,2,8,Pirate,8,6078,N/A,N/A,N/A,N/A
7530,Burbank,d8s1,Full,1,13,2,3,8,Female,1,0,0,Farmer,N/A,N/A,8,2838,N/A,N/A
7531,Burbank,d8s1,Full,1,13,3,2,7,Male,1,0,0,Farmer,N/A,N/A,3,1716,N/A,N/A
7532,Burbank,d8s1,Full,1,13,3,6,7,Male,1,1,3,Pirate,3,13379,N/A,N/A,N/A,N/A
7533,Burbank,d8s1,Full,1,13,4,10,8,Male,0,1,4,Pirate,4,1812,N/A,N/A,N/A,N/A
7534,Burbank,d8s1,Full,1,13,4,11,7,Male,0,1,0,Farmer,N/A,N/A,4,38042,N/A,N/A
7535,Burbank,d8s1,Full,1,13,5,7,7,Female,1,0,3,Farmer,N/A,N/A,3,8228,N/A,N/A
7536,Burbank,d8s1,Full,1,13,5,8,7,Male,1,0,0,Pirate,4,3853,N/A,N/A,N/A,N/A
7537,Burbank,d8s1,Full,2,14,0,1,7,Male,0,2,0,Farmer,N/A,N/A,8,7267,8,11258
7538,Burbank,d8s1,Full,2,14,0,8,7,Male,1,0,8,Pirate,8,5891,N/A,N/A,N/A,N/A
7539,Burbank,d8s1,Full,2,14,1,4,8,Female,0,0,0,Farmer,N/A,N/A,8,1916,8,2630
7540,Burbank,d8s1,Full,2,14,1,7,7,Female,1,0,8,Pirate,8,15930,N/A,N/A,N/A,N/A
7541,Burbank,d8s1,Full,2,14,2,6,7,Male,1,1,8,Farmer,N/A,N/A,8,8656,8,4200
7542,Burbank,d8s1,Full,2,14,2,11,7,Male,0,1,0,Pirate,4,17845,N/A,N/A,N/A,N/A
7543,Burbank,d8s1,Full,2,14,3,5,7,Female,0,1,3,Farmer,N/A,N/A,3,15483,4,14332
7544,Burbank,d8s1,Full,2,14,3,10,8,Male,0,1,0,Pirate,8,8172,N/A,N/A,N/A,N/A
7545,Burbank,d8s1,Full,2,14,4,2,7,Male,1,0,4,Pirate,4,6025,N/A,N/A,N/A,N/A
