"","Session","Order","Game","matchId","roundId","groupId","clientId","Gender","Grade","Siblings","role","decision","payoff","Age","Track3"
"9319","D4S2","HD-BOS","HD2",3,2,3,3,"M",7,"0","blue","in",2,153,"High"
"9320","D4S2","HD-BOS","HD2",3,2,3,6,"M",6,"1","yellow","in",2,147,"regular"
"9321","D4S2","HD-BOS","HD2",3,2,4,4,"M",7,"1","blue","in",2,150,"High"
"9322","D4S2","HD-BOS","HD2",3,2,4,7,"F",7,"1","yellow","in",2,148,"High"
"9323","D4S2","HD-BOS","HD2",3,2,5,5,"F",7,"1","blue","out",3,153,"High"
"9324","D4S2","HD-BOS","HD2",3,2,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9325","D4S2","HD-BOS","HD2",3,3,0,0,"F",7,"1","blue","in",5,161,"High"
"9326","D4S2","HD-BOS","HD2",3,3,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9327","D4S2","HD-BOS","HD2",3,3,1,1,"F",7,"1","blue","out",3,159,"High"
"9328","D4S2","HD-BOS","HD2",3,3,1,10,"M",6,"0","yellow","in",5,148,"regular"
"9329","D4S2","HD-BOS","HD2",3,3,2,2,"F",6,"1","blue","in",5,147,"regular"
"9330","D4S2","HD-BOS","HD2",3,3,2,11,"M",6,"1","yellow","out",3,138,"regular"
"9331","D4S2","HD-BOS","HD2",3,3,3,3,"M",7,"0","blue","out",3,153,"High"
"9332","D4S2","HD-BOS","HD2",3,3,3,6,"M",6,"1","yellow","in",5,147,"regular"
"9333","D4S2","HD-BOS","HD2",3,3,4,4,"M",7,"1","blue","in",2,150,"High"
"9334","D4S2","HD-BOS","HD2",3,3,4,7,"F",7,"1","yellow","in",2,148,"High"
"9335","D4S2","HD-BOS","HD2",3,3,5,5,"F",7,"1","blue","in",2,153,"High"
"9336","D4S2","HD-BOS","HD2",3,3,5,8,"M",6,"1","yellow","in",2,137,"regular"
"9337","D4S2","HD-BOS","HD2",3,4,0,0,"F",7,"1","blue","in",5,161,"High"
"9338","D4S2","HD-BOS","HD2",3,4,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9339","D4S2","HD-BOS","HD2",3,4,1,1,"F",7,"1","blue","in",2,159,"High"
"9340","D4S2","HD-BOS","HD2",3,4,1,10,"M",6,"0","yellow","in",2,148,"regular"
"9341","D4S2","HD-BOS","HD2",3,4,2,2,"F",6,"1","blue","out",3,147,"regular"
"9342","D4S2","HD-BOS","HD2",3,4,2,11,"M",6,"1","yellow","in",5,138,"regular"
"9343","D4S2","HD-BOS","HD2",3,4,3,3,"M",7,"0","blue","in",2,153,"High"
"9344","D4S2","HD-BOS","HD2",3,4,3,6,"M",6,"1","yellow","in",2,147,"regular"
"9345","D4S2","HD-BOS","HD2",3,4,4,4,"M",7,"1","blue","in",2,150,"High"
"9346","D4S2","HD-BOS","HD2",3,4,4,7,"F",7,"1","yellow","in",2,148,"High"
"9347","D4S2","HD-BOS","HD2",3,4,5,5,"F",7,"1","blue","in",2,153,"High"
"9348","D4S2","HD-BOS","HD2",3,4,5,8,"M",6,"1","yellow","in",2,137,"regular"
"9349","D4S2","HD-BOS","HD2",3,5,0,0,"F",7,"1","blue","in",5,161,"High"
"9350","D4S2","HD-BOS","HD2",3,5,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9351","D4S2","HD-BOS","HD2",3,5,1,1,"F",7,"1","blue","in",2,159,"High"
"9352","D4S2","HD-BOS","HD2",3,5,1,10,"M",6,"0","yellow","in",2,148,"regular"
"9353","D4S2","HD-BOS","HD2",3,5,2,2,"F",6,"1","blue","in",2,147,"regular"
"9354","D4S2","HD-BOS","HD2",3,5,2,11,"M",6,"1","yellow","in",2,138,"regular"
"9355","D4S2","HD-BOS","HD2",3,5,3,3,"M",7,"0","blue","in",2,153,"High"
"9356","D4S2","HD-BOS","HD2",3,5,3,6,"M",6,"1","yellow","in",2,147,"regular"
"9357","D4S2","HD-BOS","HD2",3,5,4,4,"M",7,"1","blue","out",3,150,"High"
"9358","D4S2","HD-BOS","HD2",3,5,4,7,"F",7,"1","yellow","out",3,148,"High"
"9359","D4S2","HD-BOS","HD2",3,5,5,5,"F",7,"1","blue","out",3,153,"High"
"9360","D4S2","HD-BOS","HD2",3,5,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9361","D4S2","HD-BOS","HD2",3,6,0,0,"F",7,"1","blue","in",5,161,"High"
"9362","D4S2","HD-BOS","HD2",3,6,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9363","D4S2","HD-BOS","HD2",3,6,1,1,"F",7,"1","blue","in",5,159,"High"
"9364","D4S2","HD-BOS","HD2",3,6,1,10,"M",6,"0","yellow","out",3,148,"regular"
"9365","D4S2","HD-BOS","HD2",3,6,2,2,"F",6,"1","blue","out",3,147,"regular"
"9366","D4S2","HD-BOS","HD2",3,6,2,11,"M",6,"1","yellow","out",3,138,"regular"
"9367","D4S2","HD-BOS","HD2",3,6,3,3,"M",7,"0","blue","in",2,153,"High"
"9368","D4S2","HD-BOS","HD2",3,6,3,6,"M",6,"1","yellow","in",2,147,"regular"
"9369","D4S2","HD-BOS","HD2",3,6,4,4,"M",7,"1","blue","in",2,150,"High"
"9370","D4S2","HD-BOS","HD2",3,6,4,7,"F",7,"1","yellow","in",2,148,"High"
"9371","D4S2","HD-BOS","HD2",3,6,5,5,"F",7,"1","blue","in",2,153,"High"
"9372","D4S2","HD-BOS","HD2",3,6,5,8,"M",6,"1","yellow","in",2,137,"regular"
"9373","D4S2","HD-BOS","HD2",3,7,0,0,"F",7,"1","blue","in",5,161,"High"
"9374","D4S2","HD-BOS","HD2",3,7,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9375","D4S2","HD-BOS","HD2",3,7,1,1,"F",7,"1","blue","out",3,159,"High"
"9376","D4S2","HD-BOS","HD2",3,7,1,10,"M",6,"0","yellow","in",5,148,"regular"
"9377","D4S2","HD-BOS","HD2",3,7,2,2,"F",6,"1","blue","in",5,147,"regular"
"9378","D4S2","HD-BOS","HD2",3,7,2,11,"M",6,"1","yellow","out",3,138,"regular"
"9379","D4S2","HD-BOS","HD2",3,7,3,3,"M",7,"0","blue","in",2,153,"High"
"9380","D4S2","HD-BOS","HD2",3,7,3,6,"M",6,"1","yellow","in",2,147,"regular"
"9381","D4S2","HD-BOS","HD2",3,7,4,4,"M",7,"1","blue","in",2,150,"High"
"9382","D4S2","HD-BOS","HD2",3,7,4,7,"F",7,"1","yellow","in",2,148,"High"
"9383","D4S2","HD-BOS","HD2",3,7,5,5,"F",7,"1","blue","out",3,153,"High"
"9384","D4S2","HD-BOS","HD2",3,7,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9385","D4S2","HD-BOS","HD2",3,8,0,0,"F",7,"1","blue","in",5,161,"High"
"9386","D4S2","HD-BOS","HD2",3,8,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9387","D4S2","HD-BOS","HD2",3,8,1,1,"F",7,"1","blue","in",5,159,"High"
"9388","D4S2","HD-BOS","HD2",3,8,1,10,"M",6,"0","yellow","out",3,148,"regular"
"9389","D4S2","HD-BOS","HD2",3,8,2,2,"F",6,"1","blue","out",3,147,"regular"
"9390","D4S2","HD-BOS","HD2",3,8,2,11,"M",6,"1","yellow","in",5,138,"regular"
"9391","D4S2","HD-BOS","HD2",3,8,3,3,"M",7,"0","blue","in",2,153,"High"
"9392","D4S2","HD-BOS","HD2",3,8,3,6,"M",6,"1","yellow","in",2,147,"regular"
"9393","D4S2","HD-BOS","HD2",3,8,4,4,"M",7,"1","blue","in",2,150,"High"
"9394","D4S2","HD-BOS","HD2",3,8,4,7,"F",7,"1","yellow","in",2,148,"High"
"9395","D4S2","HD-BOS","HD2",3,8,5,5,"F",7,"1","blue","in",2,153,"High"
"9396","D4S2","HD-BOS","HD2",3,8,5,8,"M",6,"1","yellow","in",2,137,"regular"
"9397","D4S2","HD-BOS","HD2",3,9,0,0,"F",7,"1","blue","out",3,161,"High"
"9398","D4S2","HD-BOS","HD2",3,9,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9399","D4S2","HD-BOS","HD2",3,9,1,1,"F",7,"1","blue","out",3,159,"High"
"9400","D4S2","HD-BOS","HD2",3,9,1,10,"M",6,"0","yellow","in",5,148,"regular"
"9401","D4S2","HD-BOS","HD2",3,9,2,2,"F",6,"1","blue","in",5,147,"regular"
"9402","D4S2","HD-BOS","HD2",3,9,2,11,"M",6,"1","yellow","out",3,138,"regular"
"9403","D4S2","HD-BOS","HD2",3,9,3,3,"M",7,"0","blue","out",3,153,"High"
"9404","D4S2","HD-BOS","HD2",3,9,3,6,"M",6,"1","yellow","in",5,147,"regular"
"9405","D4S2","HD-BOS","HD2",3,9,4,4,"M",7,"1","blue","in",2,150,"High"
"9406","D4S2","HD-BOS","HD2",3,9,4,7,"F",7,"1","yellow","in",2,148,"High"
"9407","D4S2","HD-BOS","HD2",3,9,5,5,"F",7,"1","blue","in",2,153,"High"
"9408","D4S2","HD-BOS","HD2",3,9,5,8,"M",6,"1","yellow","in",2,137,"regular"
"9409","D4S2","HD-BOS","HD2",3,10,0,0,"F",7,"1","blue","in",2,161,"High"
"9410","D4S2","HD-BOS","HD2",3,10,0,9,"M",6,"1","yellow","in",2,141,"regular"
"9411","D4S2","HD-BOS","HD2",3,10,1,1,"F",7,"1","blue","in",5,159,"High"
"9412","D4S2","HD-BOS","HD2",3,10,1,10,"M",6,"0","yellow","out",3,148,"regular"
"9413","D4S2","HD-BOS","HD2",3,10,2,2,"F",6,"1","blue","out",3,147,"regular"
"9414","D4S2","HD-BOS","HD2",3,10,2,11,"M",6,"1","yellow","in",5,138,"regular"
"9415","D4S2","HD-BOS","HD2",3,10,3,3,"M",7,"0","blue","out",3,153,"High"
"9416","D4S2","HD-BOS","HD2",3,10,3,6,"M",6,"1","yellow","in",5,147,"regular"
"9417","D4S2","HD-BOS","HD2",3,10,4,4,"M",7,"1","blue","in",5,150,"High"
"9418","D4S2","HD-BOS","HD2",3,10,4,7,"F",7,"1","yellow","out",3,148,"High"
"9419","D4S2","HD-BOS","HD2",3,10,5,5,"F",7,"1","blue","in",2,153,"High"
"9420","D4S2","HD-BOS","HD2",3,10,5,8,"M",6,"1","yellow","in",2,137,"regular"
"9421","D4S2","HD-BOS","HD2",3,11,0,0,"F",7,"1","blue","in",5,161,"High"
"9422","D4S2","HD-BOS","HD2",3,11,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9423","D4S2","HD-BOS","HD2",3,11,1,1,"F",7,"1","blue","out",3,159,"High"
"9424","D4S2","HD-BOS","HD2",3,11,1,10,"M",6,"0","yellow","in",5,148,"regular"
"9425","D4S2","HD-BOS","HD2",3,11,2,2,"F",6,"1","blue","in",5,147,"regular"
"9426","D4S2","HD-BOS","HD2",3,11,2,11,"M",6,"1","yellow","out",3,138,"regular"
"9427","D4S2","HD-BOS","HD2",3,11,3,3,"M",7,"0","blue","out",3,153,"High"
"9428","D4S2","HD-BOS","HD2",3,11,3,6,"M",6,"1","yellow","in",5,147,"regular"
"9429","D4S2","HD-BOS","HD2",3,11,4,4,"M",7,"1","blue","out",3,150,"High"
"9430","D4S2","HD-BOS","HD2",3,11,4,7,"F",7,"1","yellow","in",5,148,"High"
"9431","D4S2","HD-BOS","HD2",3,11,5,5,"F",7,"1","blue","out",3,153,"High"
"9432","D4S2","HD-BOS","HD2",3,11,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9433","D4S2","HD-BOS","HD2",3,12,0,0,"F",7,"1","blue","in",5,161,"High"
"9434","D4S2","HD-BOS","HD2",3,12,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9435","D4S2","HD-BOS","HD2",3,12,1,1,"F",7,"1","blue","in",5,159,"High"
"9436","D4S2","HD-BOS","HD2",3,12,1,10,"M",6,"0","yellow","out",3,148,"regular"
"9437","D4S2","HD-BOS","HD2",3,12,2,2,"F",6,"1","blue","out",3,147,"regular"
"9438","D4S2","HD-BOS","HD2",3,12,2,11,"M",6,"1","yellow","in",5,138,"regular"
"9439","D4S2","HD-BOS","HD2",3,12,3,3,"M",7,"0","blue","out",3,153,"High"
"9440","D4S2","HD-BOS","HD2",3,12,3,6,"M",6,"1","yellow","in",5,147,"regular"
"9441","D4S2","HD-BOS","HD2",3,12,4,4,"M",7,"1","blue","in",5,150,"High"
"9442","D4S2","HD-BOS","HD2",3,12,4,7,"F",7,"1","yellow","out",3,148,"High"
"9443","D4S2","HD-BOS","HD2",3,12,5,5,"F",7,"1","blue","out",3,153,"High"
"9444","D4S2","HD-BOS","HD2",3,12,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9445","D4S2","HD-BOS","HD2",3,13,0,0,"F",7,"1","blue","out",3,161,"High"
"9446","D4S2","HD-BOS","HD2",3,13,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9447","D4S2","HD-BOS","HD2",3,13,1,1,"F",7,"1","blue","out",3,159,"High"
"9448","D4S2","HD-BOS","HD2",3,13,1,10,"M",6,"0","yellow","in",5,148,"regular"
"9449","D4S2","HD-BOS","HD2",3,13,2,2,"F",6,"1","blue","in",5,147,"regular"
"9450","D4S2","HD-BOS","HD2",3,13,2,11,"M",6,"1","yellow","out",3,138,"regular"
"9451","D4S2","HD-BOS","HD2",3,13,3,3,"M",7,"0","blue","out",3,153,"High"
"9452","D4S2","HD-BOS","HD2",3,13,3,6,"M",6,"1","yellow","in",5,147,"regular"
"9453","D4S2","HD-BOS","HD2",3,13,4,4,"M",7,"1","blue","out",3,150,"High"
"9454","D4S2","HD-BOS","HD2",3,13,4,7,"F",7,"1","yellow","in",5,148,"High"
"9455","D4S2","HD-BOS","HD2",3,13,5,5,"F",7,"1","blue","out",3,153,"High"
"9456","D4S2","HD-BOS","HD2",3,13,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9457","D4S2","HD-BOS","HD2",3,14,0,0,"F",7,"1","blue","out",3,161,"High"
"9458","D4S2","HD-BOS","HD2",3,14,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9459","D4S2","HD-BOS","HD2",3,14,1,1,"F",7,"1","blue","in",5,159,"High"
"9460","D4S2","HD-BOS","HD2",3,14,1,10,"M",6,"0","yellow","out",3,148,"regular"
"9461","D4S2","HD-BOS","HD2",3,14,2,2,"F",6,"1","blue","out",3,147,"regular"
"9462","D4S2","HD-BOS","HD2",3,14,2,11,"M",6,"1","yellow","in",5,138,"regular"
"9463","D4S2","HD-BOS","HD2",3,14,3,3,"M",7,"0","blue","out",3,153,"High"
"9464","D4S2","HD-BOS","HD2",3,14,3,6,"M",6,"1","yellow","in",5,147,"regular"
"9465","D4S2","HD-BOS","HD2",3,14,4,4,"M",7,"1","blue","in",2,150,"High"
"9466","D4S2","HD-BOS","HD2",3,14,4,7,"F",7,"1","yellow","in",2,148,"High"
"9467","D4S2","HD-BOS","HD2",3,14,5,5,"F",7,"1","blue","out",3,153,"High"
"9468","D4S2","HD-BOS","HD2",3,14,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9469","D4S2","HD-BOS","HD2",3,15,0,0,"F",7,"1","blue","out",3,161,"High"
"9470","D4S2","HD-BOS","HD2",3,15,0,9,"M",6,"1","yellow","in",5,141,"regular"
"9471","D4S2","HD-BOS","HD2",3,15,1,1,"F",7,"1","blue","out",3,159,"High"
"9472","D4S2","HD-BOS","HD2",3,15,1,10,"M",6,"0","yellow","in",5,148,"regular"
"9473","D4S2","HD-BOS","HD2",3,15,2,2,"F",6,"1","blue","in",5,147,"regular"
"9474","D4S2","HD-BOS","HD2",3,15,2,11,"M",6,"1","yellow","out",3,138,"regular"
"9475","D4S2","HD-BOS","HD2",3,15,3,3,"M",7,"0","blue","in",2,153,"High"
"9476","D4S2","HD-BOS","HD2",3,15,3,6,"M",6,"1","yellow","in",2,147,"regular"
"9477","D4S2","HD-BOS","HD2",3,15,4,4,"M",7,"1","blue","in",2,150,"High"
"9478","D4S2","HD-BOS","HD2",3,15,4,7,"F",7,"1","yellow","in",2,148,"High"
"9479","D4S2","HD-BOS","HD2",3,15,5,5,"F",7,"1","blue","out",3,153,"High"
"9480","D4S2","HD-BOS","HD2",3,15,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9481","D4S2","HD-BOS","HD2",3,16,0,0,"F",7,"1","blue","in",2,161,"High"
"9482","D4S2","HD-BOS","HD2",3,16,0,9,"M",6,"1","yellow","in",2,141,"regular"
"9483","D4S2","HD-BOS","HD2",3,16,1,1,"F",7,"1","blue","in",5,159,"High"
"9484","D4S2","HD-BOS","HD2",3,16,1,10,"M",6,"0","yellow","out",3,148,"regular"
"9485","D4S2","HD-BOS","HD2",3,16,2,2,"F",6,"1","blue","out",3,147,"regular"
"9486","D4S2","HD-BOS","HD2",3,16,2,11,"M",6,"1","yellow","in",5,138,"regular"
"9487","D4S2","HD-BOS","HD2",3,16,3,3,"M",7,"0","blue","in",5,153,"High"
"9488","D4S2","HD-BOS","HD2",3,16,3,6,"M",6,"1","yellow","out",3,147,"regular"
"9489","D4S2","HD-BOS","HD2",3,16,4,4,"M",7,"1","blue","out",3,150,"High"
"9490","D4S2","HD-BOS","HD2",3,16,4,7,"F",7,"1","yellow","in",5,148,"High"
"9491","D4S2","HD-BOS","HD2",3,16,5,5,"F",7,"1","blue","out",3,153,"High"
"9492","D4S2","HD-BOS","HD2",3,16,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9493","D4S2","HD-BOS","HD2",3,17,0,0,"F",7,"1","blue","in",5,161,"High"
"9494","D4S2","HD-BOS","HD2",3,17,0,9,"M",6,"1","yellow","out",3,141,"regular"
"9495","D4S2","HD-BOS","HD2",3,17,1,1,"F",7,"1","blue","out",3,159,"High"
"9496","D4S2","HD-BOS","HD2",3,17,1,10,"M",6,"0","yellow","in",5,148,"regular"
"9497","D4S2","HD-BOS","HD2",3,17,2,2,"F",6,"1","blue","in",5,147,"regular"
"9498","D4S2","HD-BOS","HD2",3,17,2,11,"M",6,"1","yellow","out",3,138,"regular"
"9499","D4S2","HD-BOS","HD2",3,17,3,3,"M",7,"0","blue","in",5,153,"High"
"9500","D4S2","HD-BOS","HD2",3,17,3,6,"M",6,"1","yellow","out",3,147,"regular"
"9501","D4S2","HD-BOS","HD2",3,17,4,4,"M",7,"1","blue","in",5,150,"High"
"9502","D4S2","HD-BOS","HD2",3,17,4,7,"F",7,"1","yellow","out",3,148,"High"
"9503","D4S2","HD-BOS","HD2",3,17,5,5,"F",7,"1","blue","out",3,153,"High"
"9504","D4S2","HD-BOS","HD2",3,17,5,8,"M",6,"1","yellow","in",5,137,"regular"
"9505","D4S2","HD-BOS","BOS1",4,0,0,0,"F",7,"1","red","red",1,161,"High"
"9506","D4S2","HD-BOS","BOS1",4,0,0,10,"M",6,"0","green","green",1,148,"regular"
"9507","D4S2","HD-BOS","BOS1",4,0,1,1,"F",7,"1","red","green",1,159,"High"
"9508","D4S2","HD-BOS","BOS1",4,0,1,11,"M",6,"1","green","red",1,138,"regular"
"9509","D4S2","HD-BOS","BOS1",4,0,2,2,"F",6,"1","red","red",1,147,"regular"
"9510","D4S2","HD-BOS","BOS1",4,0,2,6,"M",6,"1","green","green",1,147,"regular"
"9511","D4S2","HD-BOS","BOS1",4,0,3,3,"M",7,"0","red","red",6,153,"High"
"9512","D4S2","HD-BOS","BOS1",4,0,3,7,"F",7,"1","green","red",2,148,"High"
"9513","D4S2","HD-BOS","BOS1",4,0,4,4,"M",7,"1","red","green",2,150,"High"
"9514","D4S2","HD-BOS","BOS1",4,0,4,8,"M",6,"1","green","green",4,137,"regular"
"9515","D4S2","HD-BOS","BOS1",4,0,5,5,"F",7,"1","red","red",1,153,"High"
"9516","D4S2","HD-BOS","BOS1",4,0,5,9,"M",6,"1","green","green",1,141,"regular"
"9517","D4S2","HD-BOS","BOS1",4,1,0,0,"F",7,"1","red","red",6,161,"High"
"9518","D4S2","HD-BOS","BOS1",4,1,0,10,"M",6,"0","green","red",2,148,"regular"
"9519","D4S2","HD-BOS","BOS1",4,1,1,1,"F",7,"1","red","green",2,159,"High"
"9520","D4S2","HD-BOS","BOS1",4,1,1,11,"M",6,"1","green","green",4,138,"regular"
"9521","D4S2","HD-BOS","BOS1",4,1,2,2,"F",6,"1","red","red",1,147,"regular"
"9522","D4S2","HD-BOS","BOS1",4,1,2,6,"M",6,"1","green","green",1,147,"regular"
"9523","D4S2","HD-BOS","BOS1",4,1,3,3,"M",7,"0","red","red",1,153,"High"
"9524","D4S2","HD-BOS","BOS1",4,1,3,7,"F",7,"1","green","green",1,148,"High"
"9525","D4S2","HD-BOS","BOS1",4,1,4,4,"M",7,"1","red","red",1,150,"High"
"9526","D4S2","HD-BOS","BOS1",4,1,4,8,"M",6,"1","green","green",1,137,"regular"
"9527","D4S2","HD-BOS","BOS1",4,1,5,5,"F",7,"1","red","red",1,153,"High"
"9528","D4S2","HD-BOS","BOS1",4,1,5,9,"M",6,"1","green","green",1,141,"regular"
"9529","D4S2","HD-BOS","BOS1",4,2,0,0,"F",7,"1","red","green",2,161,"High"
"9530","D4S2","HD-BOS","BOS1",4,2,0,10,"M",6,"0","green","green",4,148,"regular"
"9531","D4S2","HD-BOS","BOS1",4,2,1,1,"F",7,"1","red","red",6,159,"High"
"9532","D4S2","HD-BOS","BOS1",4,2,1,11,"M",6,"1","green","red",2,138,"regular"
"9533","D4S2","HD-BOS","BOS1",4,2,2,2,"F",6,"1","red","green",2,147,"regular"
"9534","D4S2","HD-BOS","BOS1",4,2,2,6,"M",6,"1","green","green",4,147,"regular"
"9535","D4S2","HD-BOS","BOS1",4,2,3,3,"M",7,"0","red","green",2,153,"High"
"9536","D4S2","HD-BOS","BOS1",4,2,3,7,"F",7,"1","green","green",4,148,"High"
"9537","D4S2","HD-BOS","BOS1",4,2,4,4,"M",7,"1","red","red",1,150,"High"
"9538","D4S2","HD-BOS","BOS1",4,2,4,8,"M",6,"1","green","green",1,137,"regular"
"9539","D4S2","HD-BOS","BOS1",4,2,5,5,"F",7,"1","red","red",6,153,"High"
"9540","D4S2","HD-BOS","BOS1",4,2,5,9,"M",6,"1","green","red",2,141,"regular"
"9541","D4S2","HD-BOS","BOS1",4,3,0,0,"F",7,"1","red","red",6,161,"High"
"9542","D4S2","HD-BOS","BOS1",4,3,0,10,"M",6,"0","green","red",2,148,"regular"
"9543","D4S2","HD-BOS","BOS1",4,3,1,1,"F",7,"1","red","green",2,159,"High"
"9544","D4S2","HD-BOS","BOS1",4,3,1,11,"M",6,"1","green","green",4,138,"regular"
"9545","D4S2","HD-BOS","BOS1",4,3,2,2,"F",6,"1","red","red",1,147,"regular"
"9546","D4S2","HD-BOS","BOS1",4,3,2,6,"M",6,"1","green","green",1,147,"regular"
"9547","D4S2","HD-BOS","BOS1",4,3,3,3,"M",7,"0","red","red",1,153,"High"
"9548","D4S2","HD-BOS","BOS1",4,3,3,7,"F",7,"1","green","green",1,148,"High"
"9549","D4S2","HD-BOS","BOS1",4,3,4,4,"M",7,"1","red","red",1,150,"High"
"9550","D4S2","HD-BOS","BOS1",4,3,4,8,"M",6,"1","green","green",1,137,"regular"
"9551","D4S2","HD-BOS","BOS1",4,3,5,5,"F",7,"1","red","red",1,153,"High"
"9552","D4S2","HD-BOS","BOS1",4,3,5,9,"M",6,"1","green","green",1,141,"regular"
"9553","D4S2","HD-BOS","BOS1",4,4,0,0,"F",7,"1","red","green",2,161,"High"
"9554","D4S2","HD-BOS","BOS1",4,4,0,10,"M",6,"0","green","green",4,148,"regular"
"9555","D4S2","HD-BOS","BOS1",4,4,1,1,"F",7,"1","red","red",6,159,"High"
"9556","D4S2","HD-BOS","BOS1",4,4,1,11,"M",6,"1","green","red",2,138,"regular"
"9557","D4S2","HD-BOS","BOS1",4,4,2,2,"F",6,"1","red","green",2,147,"regular"
"9558","D4S2","HD-BOS","BOS1",4,4,2,6,"M",6,"1","green","green",4,147,"regular"
"9559","D4S2","HD-BOS","BOS1",4,4,3,3,"M",7,"0","red","red",6,153,"High"
"9560","D4S2","HD-BOS","BOS1",4,4,3,7,"F",7,"1","green","red",2,148,"High"
"9561","D4S2","HD-BOS","BOS1",4,4,4,4,"M",7,"1","red","red",1,150,"High"
"9562","D4S2","HD-BOS","BOS1",4,4,4,8,"M",6,"1","green","green",1,137,"regular"
"9563","D4S2","HD-BOS","BOS1",4,4,5,5,"F",7,"1","red","red",1,153,"High"
"9564","D4S2","HD-BOS","BOS1",4,4,5,9,"M",6,"1","green","green",1,141,"regular"
"9565","D4S2","HD-BOS","BOS1",4,5,0,0,"F",7,"1","red","red",6,161,"High"
"9566","D4S2","HD-BOS","BOS1",4,5,0,10,"M",6,"0","green","red",2,148,"regular"
"9567","D4S2","HD-BOS","BOS1",4,5,1,1,"F",7,"1","red","green",2,159,"High"
"9568","D4S2","HD-BOS","BOS1",4,5,1,11,"M",6,"1","green","green",4,138,"regular"
"9569","D4S2","HD-BOS","BOS1",4,5,2,2,"F",6,"1","red","green",1,147,"regular"
"9570","D4S2","HD-BOS","BOS1",4,5,2,6,"M",6,"1","green","red",1,147,"regular"
"9571","D4S2","HD-BOS","BOS1",4,5,3,3,"M",7,"0","red","red",1,153,"High"
"9572","D4S2","HD-BOS","BOS1",4,5,3,7,"F",7,"1","green","green",1,148,"High"
"9573","D4S2","HD-BOS","BOS1",4,5,4,4,"M",7,"1","red","red",1,150,"High"
"9574","D4S2","HD-BOS","BOS1",4,5,4,8,"M",6,"1","green","green",1,137,"regular"
"9575","D4S2","HD-BOS","BOS1",4,5,5,5,"F",7,"1","red","red",6,153,"High"
"9576","D4S2","HD-BOS","BOS1",4,5,5,9,"M",6,"1","green","red",2,141,"regular"
"9577","D4S2","HD-BOS","BOS1",4,6,0,0,"F",7,"1","red","green",2,161,"High"
"9578","D4S2","HD-BOS","BOS1",4,6,0,10,"M",6,"0","green","green",4,148,"regular"
"9579","D4S2","HD-BOS","BOS1",4,6,1,1,"F",7,"1","red","red",6,159,"High"
"9580","D4S2","HD-BOS","BOS1",4,6,1,11,"M",6,"1","green","red",2,138,"regular"
"9581","D4S2","HD-BOS","BOS1",4,6,2,2,"F",6,"1","red","green",2,147,"regular"
"9582","D4S2","HD-BOS","BOS1",4,6,2,6,"M",6,"1","green","green",4,147,"regular"
"9583","D4S2","HD-BOS","BOS1",4,6,3,3,"M",7,"0","red","green",2,153,"High"
"9584","D4S2","HD-BOS","BOS1",4,6,3,7,"F",7,"1","green","green",4,148,"High"
"9585","D4S2","HD-BOS","BOS1",4,6,4,4,"M",7,"1","red","red",1,150,"High"
"9586","D4S2","HD-BOS","BOS1",4,6,4,8,"M",6,"1","green","green",1,137,"regular"
"9587","D4S2","HD-BOS","BOS1",4,6,5,5,"F",7,"1","red","red",6,153,"High"
"9588","D4S2","HD-BOS","BOS1",4,6,5,9,"M",6,"1","green","red",2,141,"regular"
"9589","D4S2","HD-BOS","BOS1",4,7,0,0,"F",7,"1","red","red",6,161,"High"
"9590","D4S2","HD-BOS","BOS1",4,7,0,10,"M",6,"0","green","red",2,148,"regular"
"9591","D4S2","HD-BOS","BOS1",4,7,1,1,"F",7,"1","red","green",2,159,"High"
"9592","D4S2","HD-BOS","BOS1",4,7,1,11,"M",6,"1","green","green",4,138,"regular"
"9593","D4S2","HD-BOS","BOS1",4,7,2,2,"F",6,"1","red","red",6,147,"regular"
"9594","D4S2","HD-BOS","BOS1",4,7,2,6,"M",6,"1","green","red",2,147,"regular"
"9595","D4S2","HD-BOS","BOS1",4,7,3,3,"M",7,"0","red","red",1,153,"High"
"9596","D4S2","HD-BOS","BOS1",4,7,3,7,"F",7,"1","green","green",1,148,"High"
"9597","D4S2","HD-BOS","BOS1",4,7,4,4,"M",7,"1","red","red",1,150,"High"
