Order,Location,Session,Game,matchId,roundId,groupId,clientId,Gender,Grade,Older siblings,Younger siblings,role,decision,decisionTime,payoff
BOS-SH,LF,23-G4,BOS2,6,19,3,7,F,2,2,1,green,red,2312,3
BOS-SH,LF,23-G4,BOS2,6,19,3,5,F,2,0,1,red,red,2434,5
BOS-SH,LF,23-G4,BOS2,6,19,4,9,F,2,3+,3+,red,red,2157,5
BOS-SH,LF,23-G4,BOS2,6,19,4,3,M,2,1,0,green,red,1898,3
BOS-SH,LF,23-G4,BOS2,6,19,5,8,M,2,0,0,red,green,1766,3
BOS-SH,LF,23-G4,BOS2,6,19,5,2,M,2,0,0,green,green,1296,5
BOS-SH,LF,23-G4,BOS2,6,20,0,4,F,2,0,1,green,green,1422,1
BOS-SH,LF,23-G4,BOS2,6,20,0,11,F,3,0,1,red,red,2000,1
BOS-SH,LF,23-G4,BOS2,6,20,1,10,F,3,0,0,red,red,1516,1
BOS-SH,LF,23-G4,BOS2,6,20,1,0,M,2,2,1,green,green,1703,1
BOS-SH,LF,23-G4,BOS2,6,20,2,1,F,2,0,1,green,red,1328,3
BOS-SH,LF,23-G4,BOS2,6,20,2,6,M,2,2,1,red,red,925,5
BOS-SH,LF,23-G4,BOS2,6,20,3,7,F,2,2,1,green,green,2046,5
BOS-SH,LF,23-G4,BOS2,6,20,3,5,F,2,0,1,red,green,941,3
BOS-SH,LF,23-G4,BOS2,6,20,4,9,F,2,3+,3+,red,red,2309,5
BOS-SH,LF,23-G4,BOS2,6,20,4,3,M,2,1,0,green,red,1064,3
BOS-SH,LF,23-G4,BOS2,6,20,5,8,M,2,0,0,red,red,875,1
BOS-SH,LF,23-G4,BOS2,6,20,5,2,M,2,0,0,green,green,2219,1
BOS-SH,LF,23-G4,BOS2,6,21,0,4,F,2,0,1,green,green,4207,1
BOS-SH,LF,23-G4,BOS2,6,21,0,11,F,3,0,1,red,red,828,1
BOS-SH,LF,23-G4,BOS2,6,21,1,10,F,3,0,0,red,red,1266,1
BOS-SH,LF,23-G4,BOS2,6,21,1,0,M,2,2,1,green,green,1610,1
BOS-SH,LF,23-G4,BOS2,6,21,2,1,F,2,0,1,green,red,1985,3
BOS-SH,LF,23-G4,BOS2,6,21,2,6,M,2,2,1,red,red,5025,5
BOS-SH,LF,23-G4,BOS2,6,21,3,7,F,2,2,1,green,red,2266,3
BOS-SH,LF,23-G4,BOS2,6,21,3,5,F,2,0,1,red,red,1816,5
BOS-SH,LF,23-G4,BOS2,6,21,4,9,F,2,3+,3+,red,red,2252,5
BOS-SH,LF,23-G4,BOS2,6,21,4,3,M,2,1,0,green,red,4307,3
BOS-SH,LF,23-G4,BOS2,6,21,5,8,M,2,0,0,red,red,640,1
BOS-SH,LF,23-G4,BOS2,6,21,5,2,M,2,0,0,green,green,1578,1
BOS-SH,LF,23-G4,BOS2,6,22,0,4,F,2,0,1,green,red,1025,3
BOS-SH,LF,23-G4,BOS2,6,22,0,11,F,3,0,1,red,red,562,5
BOS-SH,LF,23-G4,BOS2,6,22,1,10,F,3,0,0,red,red,1312,1
BOS-SH,LF,23-G4,BOS2,6,22,1,0,M,2,2,1,green,green,2140,1
BOS-SH,LF,23-G4,BOS2,6,22,2,1,F,2,0,1,green,red,1281,3
BOS-SH,LF,23-G4,BOS2,6,22,2,6,M,2,2,1,red,red,1374,5
BOS-SH,LF,23-G4,BOS2,6,22,3,7,F,2,2,1,green,green,1391,5
BOS-SH,LF,23-G4,BOS2,6,22,3,5,F,2,0,1,red,green,1311,3
BOS-SH,LF,23-G4,BOS2,6,22,4,9,F,2,3+,3+,red,red,7229,5
BOS-SH,LF,23-G4,BOS2,6,22,4,3,M,2,1,0,green,red,3043,3
BOS-SH,LF,23-G4,BOS2,6,22,5,8,M,2,0,0,red,green,1159,3
BOS-SH,LF,23-G4,BOS2,6,22,5,2,M,2,0,0,green,green,1047,5
BOS-SH,LF,23-G4,BOS2,6,23,0,4,F,2,0,1,green,red,2016,3
BOS-SH,LF,23-G4,BOS2,6,23,0,11,F,3,0,1,red,red,610,5
BOS-SH,LF,23-G4,BOS2,6,23,1,10,F,3,0,0,red,red,2734,5
BOS-SH,LF,23-G4,BOS2,6,23,1,0,M,2,2,1,green,red,1938,3
BOS-SH,LF,23-G4,BOS2,6,23,2,1,F,2,0,1,green,red,1734,3
BOS-SH,LF,23-G4,BOS2,6,23,2,6,M,2,2,1,red,red,1276,5
BOS-SH,LF,23-G4,BOS2,6,23,3,7,F,2,2,1,green,red,1547,3
BOS-SH,LF,23-G4,BOS2,6,23,3,5,F,2,0,1,red,red,1895,5
BOS-SH,LF,23-G4,BOS2,6,23,4,9,F,2,3+,3+,red,red,1611,5
BOS-SH,LF,23-G4,BOS2,6,23,4,3,M,2,1,0,green,red,1211,3
BOS-SH,LF,23-G4,BOS2,6,23,5,8,M,2,0,0,red,green,632,3
BOS-SH,LF,23-G4,BOS2,6,23,5,2,M,2,0,0,green,green,1500,5
BOS-SH,LF,23-G4,SH1,7,0,0,7,F,2,2,1,blue,in,4406,1
BOS-SH,LF,23-G4,SH1,7,0,0,4,F,2,0,1,yellow,out,7670,2
BOS-SH,LF,23-G4,SH1,7,0,1,10,F,3,0,0,yellow,out,3406,2
BOS-SH,LF,23-G4,SH1,7,0,1,3,M,2,1,0,blue,in,3416,1
BOS-SH,LF,23-G4,SH1,7,0,2,11,F,3,0,1,yellow,in,2203,1
BOS-SH,LF,23-G4,SH1,7,0,2,6,M,2,2,1,blue,out,1109,2
BOS-SH,LF,23-G4,SH1,7,0,3,5,F,2,0,1,yellow,in,15964,3
BOS-SH,LF,23-G4,SH1,7,0,3,9,F,2,3+,3+,blue,in,7356,3
BOS-SH,LF,23-G4,SH1,7,0,4,1,F,2,0,1,yellow,out,9922,2
BOS-SH,LF,23-G4,SH1,7,0,4,2,M,2,0,0,blue,in,1922,1
BOS-SH,LF,23-G4,SH1,7,0,5,8,M,2,0,0,blue,in,4506,3
BOS-SH,LF,23-G4,SH1,7,0,5,0,M,2,2,1,yellow,in,4328,3
BOS-SH,LF,23-G4,SH1,7,1,0,7,F,2,2,1,blue,out,5344,2
BOS-SH,LF,23-G4,SH1,7,1,0,4,F,2,0,1,yellow,in,3797,1
BOS-SH,LF,23-G4,SH1,7,1,1,10,F,3,0,0,yellow,out,2641,2
BOS-SH,LF,23-G4,SH1,7,1,1,3,M,2,1,0,blue,out,3527,2
BOS-SH,LF,23-G4,SH1,7,1,2,11,F,3,0,1,yellow,out,1250,2
BOS-SH,LF,23-G4,SH1,7,1,2,6,M,2,2,1,blue,out,1593,2
BOS-SH,LF,23-G4,SH1,7,1,3,5,F,2,0,1,yellow,out,4574,2
BOS-SH,LF,23-G4,SH1,7,1,3,9,F,2,3+,3+,blue,in,6181,1
BOS-SH,LF,23-G4,SH1,7,1,4,1,F,2,0,1,yellow,in,4750,3
BOS-SH,LF,23-G4,SH1,7,1,4,2,M,2,0,0,blue,in,1094,3
BOS-SH,LF,23-G4,SH1,7,1,5,8,M,2,0,0,blue,in,1207,3
BOS-SH,LF,23-G4,SH1,7,1,5,0,M,2,2,1,yellow,in,1390,3
BOS-SH,LF,23-G4,SH1,7,2,0,7,F,2,2,1,blue,in,9219,3
BOS-SH,LF,23-G4,SH1,7,2,0,4,F,2,0,1,yellow,in,1718,3
BOS-SH,LF,23-G4,SH1,7,2,1,10,F,3,0,0,yellow,in,2922,1
BOS-SH,LF,23-G4,SH1,7,2,1,3,M,2,1,0,blue,out,1905,2
BOS-SH,LF,23-G4,SH1,7,2,2,11,F,3,0,1,yellow,out,5672,2
BOS-SH,LF,23-G4,SH1,7,2,2,6,M,2,2,1,blue,in,881,1
BOS-SH,LF,23-G4,SH1,7,2,3,5,F,2,0,1,yellow,in,2611,1
BOS-SH,LF,23-G4,SH1,7,2,3,9,F,2,3+,3+,blue,out,6485,2
BOS-SH,LF,23-G4,SH1,7,2,4,1,F,2,0,1,yellow,out,2797,2
BOS-SH,LF,23-G4,SH1,7,2,4,2,M,2,0,0,blue,in,1672,1
BOS-SH,LF,23-G4,SH1,7,2,5,8,M,2,0,0,blue,in,1339,3
BOS-SH,LF,23-G4,SH1,7,2,5,0,M,2,2,1,yellow,in,1141,3
BOS-SH,LF,23-G4,SH1,7,3,0,7,F,2,2,1,blue,out,5500,2
BOS-SH,LF,23-G4,SH1,7,3,0,4,F,2,0,1,yellow,in,3141,1
BOS-SH,LF,23-G4,SH1,7,3,1,10,F,3,0,0,yellow,out,1656,2
BOS-SH,LF,23-G4,SH1,7,3,1,3,M,2,1,0,blue,in,3708,1
BOS-SH,LF,23-G4,SH1,7,3,2,11,F,3,0,1,yellow,in,2265,1
BOS-SH,LF,23-G4,SH1,7,3,2,6,M,2,2,1,blue,out,1448,2
BOS-SH,LF,23-G4,SH1,7,3,3,5,F,2,0,1,yellow,in,3478,3
BOS-SH,LF,23-G4,SH1,7,3,3,9,F,2,3+,3+,blue,in,6745,3
BOS-SH,LF,23-G4,SH1,7,3,4,1,F,2,0,1,yellow,in,1984,3
BOS-SH,LF,23-G4,SH1,7,3,4,2,M,2,0,0,blue,in,875,3
BOS-SH,LF,23-G4,SH1,7,3,5,8,M,2,0,0,blue,in,622,3
BOS-SH,LF,23-G4,SH1,7,3,5,0,M,2,2,1,yellow,in,1406,3
BOS-SH,LF,23-G4,SH1,7,4,0,7,F,2,2,1,blue,in,2282,1
BOS-SH,LF,23-G4,SH1,7,4,0,4,F,2,0,1,yellow,out,1531,2
BOS-SH,LF,23-G4,SH1,7,4,1,10,F,3,0,0,yellow,out,2328,2
BOS-SH,LF,23-G4,SH1,7,4,1,3,M,2,1,0,blue,in,1893,1
BOS-SH,LF,23-G4,SH1,7,4,2,11,F,3,0,1,yellow,out,1266,2
BOS-SH,LF,23-G4,SH1,7,4,2,6,M,2,2,1,blue,out,1216,2
BOS-SH,LF,23-G4,SH1,7,4,3,5,F,2,0,1,yellow,out,2563,2
BOS-SH,LF,23-G4,SH1,7,4,3,9,F,2,3+,3+,blue,in,1969,1
BOS-SH,LF,23-G4,SH1,7,4,4,1,F,2,0,1,yellow,out,1500,2
BOS-SH,LF,23-G4,SH1,7,4,4,2,M,2,0,0,blue,in,875,1
BOS-SH,LF,23-G4,SH1,7,4,5,8,M,2,0,0,blue,in,1387,3
BOS-SH,LF,23-G4,SH1,7,4,5,0,M,2,2,1,yellow,in,3422,3
BOS-SH,LF,23-G4,SH1,7,5,0,7,F,2,2,1,blue,out,1718,2
BOS-SH,LF,23-G4,SH1,7,5,0,4,F,2,0,1,yellow,in,875,1
BOS-SH,LF,23-G4,SH1,7,5,1,10,F,3,0,0,yellow,in,1594,3
BOS-SH,LF,23-G4,SH1,7,5,1,3,M,2,1,0,blue,in,3091,3
BOS-SH,LF,23-G4,SH1,7,5,2,11,F,3,0,1,yellow,out,1079,2
BOS-SH,LF,23-G4,SH1,7,5,2,6,M,2,2,1,blue,in,1051,1
BOS-SH,LF,23-G4,SH1,7,5,3,5,F,2,0,1,yellow,in,1250,3
BOS-SH,LF,23-G4,SH1,7,5,3,9,F,2,3+,3+,blue,in,1694,3
BOS-SH,LF,23-G4,SH1,7,5,4,1,F,2,0,1,yellow,in,2969,3
BOS-SH,LF,23-G4,SH1,7,5,4,2,M,2,0,0,blue,in,1297,3
BOS-SH,LF,23-G4,SH1,7,5,5,8,M,2,0,0,blue,in,1501,3
BOS-SH,LF,23-G4,SH1,7,5,5,0,M,2,2,1,yellow,in,1469,3
BOS-SH,LF,23-G4,SH1,7,6,0,7,F,2,2,1,blue,out,984,2
BOS-SH,LF,23-G4,SH1,7,6,0,4,F,2,0,1,yellow,in,860,1
BOS-SH,LF,23-G4,SH1,7,6,1,10,F,3,0,0,yellow,in,4485,3
BOS-SH,LF,23-G4,SH1,7,6,1,3,M,2,1,0,blue,in,3052,3
BOS-SH,LF,23-G4,SH1,7,6,2,11,F,3,0,1,yellow,out,1188,2
BOS-SH,LF,23-G4,SH1,7,6,2,6,M,2,2,1,blue,in,3905,1
BOS-SH,LF,23-G4,SH1,7,6,3,5,F,2,0,1,yellow,in,1246,1
BOS-SH,LF,23-G4,SH1,7,6,3,9,F,2,3+,3+,blue,out,6038,2
BOS-SH,LF,23-G4,SH1,7,6,4,1,F,2,0,1,yellow,out,1547,2
BOS-SH,LF,23-G4,SH1,7,6,4,2,M,2,0,0,blue,in,1219,1
BOS-SH,LF,23-G4,SH1,7,6,5,8,M,2,0,0,blue,in,1485,3
BOS-SH,LF,23-G4,SH1,7,6,5,0,M,2,2,1,yellow,in,1375,3
BOS-SH,LF,23-G4,SH1,7,7,0,7,F,2,2,1,blue,out,1032,2
BOS-SH,LF,23-G4,SH1,7,7,0,4,F,2,0,1,yellow,out,1580,2
BOS-SH,LF,23-G4,SH1,7,7,1,10,F,3,0,0,yellow,in,3156,3
BOS-SH,LF,23-G4,SH1,7,7,1,3,M,2,1,0,blue,in,1700,3
BOS-SH,LF,23-G4,SH1,7,7,2,11,F,3,0,1,yellow,in,9688,3
BOS-SH,LF,23-G4,SH1,7,7,2,6,M,2,2,1,blue,in,640,3
BOS-SH,LF,23-G4,SH1,7,7,3,5,F,2,0,1,yellow,in,1644,3
BOS-SH,LF,23-G4,SH1,7,7,3,9,F,2,3+,3+,blue,in,1940,3
BOS-SH,LF,23-G4,SH1,7,7,4,1,F,2,0,1,yellow,in,2657,3
BOS-SH,LF,23-G4,SH1,7,7,4,2,M,2,0,0,blue,in,984,3
BOS-SH,LF,23-G4,SH1,7,7,5,8,M,2,0,0,blue,in,882,3
BOS-SH,LF,23-G4,SH1,7,7,5,0,M,2,2,1,yellow,in,47,3
BOS-SH,LF,23-G4,SH1,7,8,0,7,F,2,2,1,blue,in,1079,1
BOS-SH,LF,23-G4,SH1,7,8,0,4,F,2,0,1,yellow,out,2172,2
BOS-SH,LF,23-G4,SH1,7,8,1,10,F,3,0,0,yellow,in,1734,3
BOS-SH,LF,23-G4,SH1,7,8,1,3,M,2,1,0,blue,in,1197,3
BOS-SH,LF,23-G4,SH1,7,8,2,11,F,3,0,1,yellow,out,4484,2
BOS-SH,LF,23-G4,SH1,7,8,2,6,M,2,2,1,blue,in,1168,1
BOS-SH,LF,23-G4,SH1,7,8,3,5,F,2,0,1,yellow,in,956,3
BOS-SH,LF,23-G4,SH1,7,8,3,9,F,2,3+,3+,blue,in,3789,3
BOS-SH,LF,23-G4,SH1,7,8,4,1,F,2,0,1,yellow,in,1187,1
BOS-SH,LF,23-G4,SH1,7,8,4,2,M,2,0,0,blue,out,2172,2
BOS-SH,LF,23-G4,SH1,7,8,5,8,M,2,0,0,blue,in,568,3
BOS-SH,LF,23-G4,SH1,7,8,5,0,M,2,2,1,yellow,in,328,3
BOS-SH,LF,23-G4,SH1,7,9,0,7,F,2,2,1,blue,in,4422,1
BOS-SH,LF,23-G4,SH1,7,9,0,4,F,2,0,1,yellow,out,1359,2
BOS-SH,LF,23-G4,SH1,7,9,1,10,F,3,0,0,yellow,in,2094,3
BOS-SH,LF,23-G4,SH1,7,9,1,3,M,2,1,0,blue,in,1341,3
BOS-SH,LF,23-G4,SH1,7,9,2,11,F,3,0,1,yellow,in,718,1
BOS-SH,LF,23-G4,SH1,7,9,2,6,M,2,2,1,blue,out,1269,2
BOS-SH,LF,23-G4,SH1,7,9,3,5,F,2,0,1,yellow,in,4856,3
BOS-SH,LF,23-G4,SH1,7,9,3,9,F,2,3+,3+,blue,in,3604,3
BOS-SH,LF,23-G4,SH1,7,9,4,1,F,2,0,1,yellow,in,4141,3
BOS-SH,LF,23-G4,SH1,7,9,4,2,M,2,0,0,blue,in,1157,3
BOS-SH,LF,23-G4,SH1,7,9,5,8,M,2,0,0,blue,in,1418,3
BOS-SH,LF,23-G4,SH1,7,9,5,0,M,2,2,1,yellow,in,1047,3
BOS-SH,LF,23-G4,SH1,7,10,0,7,F,2,2,1,blue,in,5969,1
BOS-SH,LF,23-G4,SH1,7,10,0,4,F,2,0,1,yellow,out,3016,2
BOS-SH,LF,23-G4,SH1,7,10,1,10,F,3,0,0,yellow,in,2390,3
BOS-SH,LF,23-G4,SH1,7,10,1,3,M,2,1,0,blue,in,2407,3
BOS-SH,LF,23-G4,SH1,7,10,2,11,F,3,0,1,yellow,in,844,1
BOS-SH,LF,23-G4,SH1,7,10,2,6,M,2,2,1,blue,out,1118,2
BOS-SH,LF,23-G4,SH1,7,10,3,5,F,2,0,1,yellow,in,2799,3
BOS-SH,LF,23-G4,SH1,7,10,3,9,F,2,3+,3+,blue,in,3015,3
BOS-SH,LF,23-G4,SH1,7,10,4,1,F,2,0,1,yellow,out,2203,2
BOS-SH,LF,23-G4,SH1,7,10,4,2,M,2,0,0,blue,in,1063,1
BOS-SH,LF,23-G4,SH1,7,10,5,8,M,2,0,0,blue,in,1052,3
BOS-SH,LF,23-G4,SH1,7,10,5,0,M,2,2,1,yellow,in,2828,3
BOS-SH,LF,23-G4,SH1,7,11,0,7,F,2,2,1,blue,out,2063,2
BOS-SH,LF,23-G4,SH1,7,11,0,4,F,2,0,1,yellow,out,1453,2
BOS-SH,LF,23-G4,SH1,7,11,1,10,F,3,0,0,yellow,in,7563,3
BOS-SH,LF,23-G4,SH1,7,11,1,3,M,2,1,0,blue,in,972,3
BOS-SH,LF,23-G4,SH1,7,11,2,11,F,3,0,1,yellow,in,31627,3
BOS-SH,LF,23-G4,SH1,7,11,2,6,M,2,2,1,blue,in,766,3
BOS-SH,LF,23-G4,SH1,7,11,3,5,F,2,0,1,yellow,in,3053,3
BOS-SH,LF,23-G4,SH1,7,11,3,9,F,2,3+,3+,blue,in,1528,3
BOS-SH,LF,23-G4,SH1,7,11,4,1,F,2,0,1,yellow,in,1734,3
BOS-SH,LF,23-G4,SH1,7,11,4,2,M,2,0,0,blue,in,953,3
BOS-SH,LF,23-G4,SH1,7,11,5,8,M,2,0,0,blue,in,966,3
BOS-SH,LF,23-G4,SH1,7,11,5,0,M,2,2,1,yellow,in,1297,3
BOS-SH,LF,23-G4,SH1,7,12,0,7,F,2,2,1,blue,in,6844,3
BOS-SH,LF,23-G4,SH1,7,12,0,4,F,2,0,1,yellow,in,1969,3
BOS-SH,LF,23-G4,SH1,7,12,1,10,F,3,0,0,yellow,in,1250,3
BOS-SH,LF,23-G4,SH1,7,12,1,3,M,2,1,0,blue,in,1410,3
BOS-SH,LF,23-G4,SH1,7,12,2,11,F,3,0,1,yellow,in,1094,3
BOS-SH,LF,23-G4,SH1,7,12,2,6,M,2,2,1,blue,in,2345,3
BOS-SH,LF,23-G4,SH1,7,12,3,5,F,2,0,1,yellow,in,3678,3
BOS-SH,LF,23-G4,SH1,7,12,3,9,F,2,3+,3+,blue,in,2472,3
BOS-SH,LF,23-G4,SH1,7,12,4,1,F,2,0,1,yellow,out,2078,2
BOS-SH,LF,23-G4,SH1,7,12,4,2,M,2,0,0,blue,in,1203,1
BOS-SH,LF,23-G4,SH1,7,12,5,8,M,2,0,0,blue,in,946,3
BOS-SH,LF,23-G4,SH1,7,12,5,0,M,2,2,1,yellow,in,250,3
BOS-SH,LF,23-G4,SH1,7,13,0,7,F,2,2,1,blue,in,3328,3
BOS-SH,LF,23-G4,SH1,7,13,0,4,F,2,0,1,yellow,in,3844,3
BOS-SH,LF,23-G4,SH1,7,13,1,10,F,3,0,0,yellow,in,1438,3
BOS-SH,LF,23-G4,SH1,7,13,1,3,M,2,1,0,blue,in,1596,3
BOS-SH,LF,23-G4,SH1,7,13,2,11,F,3,0,1,yellow,in,953,1
BOS-SH,LF,23-G4,SH1,7,13,2,6,M,2,2,1,blue,out,1676,2
BOS-SH,LF,23-G4,SH1,7,13,3,5,F,2,0,1,yellow,in,2448,3
BOS-SH,LF,23-G4,SH1,7,13,3,9,F,2,3+,3+,blue,in,1813,3
BOS-SH,LF,23-G4,SH1,7,13,4,1,F,2,0,1,yellow,in,2000,3
BOS-SH,LF,23-G4,SH1,7,13,4,2,M,2,0,0,blue,in,2141,3
BOS-SH,LF,23-G4,SH1,7,13,5,8,M,2,0,0,blue,in,921,3
BOS-SH,LF,23-G4,SH1,7,13,5,0,M,2,2,1,yellow,in,2125,3
BOS-SH,LF,23-G4,SH1,7,14,0,7,F,2,2,1,blue,in,1546,3
BOS-SH,LF,23-G4,SH1,7,14,0,4,F,2,0,1,yellow,in,2219,3
BOS-SH,LF,23-G4,SH1,7,14,1,10,F,3,0,0,yellow,in,1656,3
BOS-SH,LF,23-G4,SH1,7,14,1,3,M,2,1,0,blue,in,4306,3
BOS-SH,LF,23-G4,SH1,7,14,2,11,F,3,0,1,yellow,out,2297,2
BOS-SH,LF,23-G4,SH1,7,14,2,6,M,2,2,1,blue,out,1187,2
BOS-SH,LF,23-G4,SH1,7,14,3,5,F,2,0,1,yellow,in,1047,3
BOS-SH,LF,23-G4,SH1,7,14,3,9,F,2,3+,3+,blue,in,9815,3
BOS-SH,LF,23-G4,SH1,7,14,4,1,F,2,0,1,yellow,out,2672,2
BOS-SH,LF,23-G4,SH1,7,14,4,2,M,2,0,0,blue,in,2375,1
BOS-SH,LF,23-G4,SH1,7,14,5,8,M,2,0,0,blue,in,2833,3
BOS-SH,LF,23-G4,SH1,7,14,5,0,M,2,2,1,yellow,in,2437,3
BOS-SH,LF,23-G4,SH1,7,15,0,7,F,2,2,1,blue,in,2234,3
BOS-SH,LF,23-G4,SH1,7,15,0,4,F,2,0,1,yellow,in,1843,3
BOS-SH,LF,23-G4,SH1,7,15,1,10,F,3,0,0,yellow,in,1593,3
BOS-SH,LF,23-G4,SH1,7,15,1,3,M,2,1,0,blue,in,1365,3
BOS-SH,LF,23-G4,SH1,7,15,2,11,F,3,0,1,yellow,in,843,3
BOS-SH,LF,23-G4,SH1,7,15,2,6,M,2,2,1,blue,in,688,3
BOS-SH,LF,23-G4,SH1,7,15,3,5,F,2,0,1,yellow,in,4080,3
BOS-SH,LF,23-G4,SH1,7,15,3,9,F,2,3+,3+,blue,in,1332,3
BOS-SH,LF,23-G4,SH1,7,15,4,1,F,2,0,1,yellow,in,3672,3
BOS-SH,LF,23-G4,SH1,7,15,4,2,M,2,0,0,blue,in,2578,3
BOS-SH,LF,23-G4,SH1,7,15,5,8,M,2,0,0,blue,in,1354,3
BOS-SH,LF,23-G4,SH1,7,15,5,0,M,2,2,1,yellow,in,4454,3
BOS-SH,LF,23-G4,SH1,7,16,0,7,F,2,2,1,blue,in,1313,3
BOS-SH,LF,23-G4,SH1,7,16,0,4,F,2,0,1,yellow,in,1672,3
BOS-SH,LF,23-G4,SH1,7,16,1,10,F,3,0,0,yellow,in,1343,3
BOS-SH,LF,23-G4,SH1,7,16,1,3,M,2,1,0,blue,in,1106,3
BOS-SH,LF,23-G4,SH1,7,16,2,11,F,3,0,1,yellow,in,875,3
BOS-SH,LF,23-G4,SH1,7,16,2,6,M,2,2,1,blue,in,1142,3
BOS-SH,LF,23-G4,SH1,7,16,3,5,F,2,0,1,yellow,in,3147,3
BOS-SH,LF,23-G4,SH1,7,16,3,9,F,2,3+,3+,blue,in,1659,3
BOS-SH,LF,23-G4,SH1,7,16,4,1,F,2,0,1,yellow,out,2047,2
BOS-SH,LF,23-G4,SH1,7,16,4,2,M,2,0,0,blue,in,2281,1
BOS-SH,LF,23-G4,SH1,7,16,5,8,M,2,0,0,blue,in,3195,3
BOS-SH,LF,23-G4,SH1,7,16,5,0,M,2,2,1,yellow,in,2219,3
BOS-SH,LF,23-G4,SH1,7,17,0,7,F,2,2,1,blue,in,5219,3
BOS-SH,LF,23-G4,SH1,7,17,0,4,F,2,0,1,yellow,in,1485,3
BOS-SH,LF,23-G4,SH1,7,17,1,10,F,3,0,0,yellow,in,1750,3
BOS-SH,LF,23-G4,SH1,7,17,1,3,M,2,1,0,blue,in,1243,3
BOS-SH,LF,23-G4,SH1,7,17,2,11,F,3,0,1,yellow,in,766,3
BOS-SH,LF,23-G4,SH1,7,17,2,6,M,2,2,1,blue,in,875,3
BOS-SH,LF,23-G4,SH1,7,17,3,5,F,2,0,1,yellow,in,1106,3
BOS-SH,LF,23-G4,SH1,7,17,3,9,F,2,3+,3+,blue,in,741,3
BOS-SH,LF,23-G4,SH1,7,17,4,1,F,2,0,1,yellow,out,1891,2
BOS-SH,LF,23-G4,SH1,7,17,4,2,M,2,0,0,blue,in,1234,1
BOS-SH,LF,23-G4,SH1,7,17,5,8,M,2,0,0,blue,in,8933,3
BOS-SH,LF,23-G4,SH1,7,17,5,0,M,2,2,1,yellow,in,1641,3
BOS-SH,LF,23-G4,SH1,7,18,0,7,F,2,2,1,blue,in,906,3
BOS-SH,LF,23-G4,SH1,7,18,0,4,F,2,0,1,yellow,in,2098,3
BOS-SH,LF,23-G4,SH1,7,18,1,10,F,3,0,0,yellow,in,1188,3
BOS-SH,LF,23-G4,SH1,7,18,1,3,M,2,1,0,blue,in,1113,3
BOS-SH,LF,23-G4,SH1,7,18,2,11,F,3,0,1,yellow,in,1032,3
BOS-SH,LF,23-G4,SH1,7,18,2,6,M,2,2,1,blue,in,578,3
BOS-SH,LF,23-G4,SH1,7,18,3,5,F,2,0,1,yellow,in,2023,3
BOS-SH,LF,23-G4,SH1,7,18,3,9,F,2,3+,3+,blue,in,1567,3
BOS-SH,LF,23-G4,SH1,7,18,4,1,F,2,0,1,yellow,out,2922,2
BOS-SH,LF,23-G4,SH1,7,18,4,2,M,2,0,0,blue,in,2875,1
BOS-SH,LF,23-G4,SH1,7,18,5,8,M,2,0,0,blue,in,6791,3
BOS-SH,LF,23-G4,SH1,7,18,5,0,M,2,2,1,yellow,in,1516,3
BOS-SH,LF,23-G4,SH1,7,19,0,7,F,2,2,1,blue,in,1719,3
BOS-SH,LF,23-G4,SH1,7,19,0,4,F,2,0,1,yellow,in,1297,3
BOS-SH,LF,23-G4,SH1,7,19,1,10,F,3,0,0,yellow,in,1578,3
BOS-SH,LF,23-G4,SH1,7,19,1,3,M,2,1,0,blue,in,2237,3
BOS-SH,LF,23-G4,SH1,7,19,2,11,F,3,0,1,yellow,in,1484,3
BOS-SH,LF,23-G4,SH1,7,19,2,6,M,2,2,1,blue,in,250,3
BOS-SH,LF,23-G4,SH1,7,19,3,5,F,2,0,1,yellow,in,1405,3
BOS-SH,LF,23-G4,SH1,7,19,3,9,F,2,3+,3+,blue,in,1385,3
BOS-SH,LF,23-G4,SH1,7,19,4,1,F,2,0,1,yellow,in,1249,3
BOS-SH,LF,23-G4,SH1,7,19,4,2,M,2,0,0,blue,in,1032,3
BOS-SH,LF,23-G4,SH1,7,19,5,8,M,2,0,0,blue,in,1594,3
BOS-SH,LF,23-G4,SH1,7,19,5,0,M,2,2,1,yellow,in,2125,3
BOS-SH,LF,23-G4,SH1,7,20,0,7,F,2,2,1,blue,in,2891,3
BOS-SH,LF,23-G4,SH1,7,20,0,4,F,2,0,1,yellow,in,1429,3
BOS-SH,LF,23-G4,SH1,7,20,1,10,F,3,0,0,yellow,in,1453,3
BOS-SH,LF,23-G4,SH1,7,20,1,3,M,2,1,0,blue,in,3312,3
BOS-SH,LF,23-G4,SH1,7,20,2,11,F,3,0,1,yellow,in,3297,3
BOS-SH,LF,23-G4,SH1,7,20,2,6,M,2,2,1,blue,in,1454,3
BOS-SH,LF,23-G4,SH1,7,20,3,5,F,2,0,1,yellow,in,962,3
BOS-SH,LF,23-G4,SH1,7,20,3,9,F,2,3+,3+,blue,in,2026,3
BOS-SH,LF,23-G4,SH1,7,20,4,1,F,2,0,1,yellow,in,1407,3
BOS-SH,LF,23-G4,SH1,7,20,4,2,M,2,0,0,blue,in,1187,3
BOS-SH,LF,23-G4,SH1,7,20,5,8,M,2,0,0,blue,in,531,3
BOS-SH,LF,23-G4,SH1,7,20,5,0,M,2,2,1,yellow,in,1906,3
